"","prog","source","bre_code","country","yy","mm","dd","bre_site","cluster","notes","X1","Y1","dup","bio1_current","bio7_current","bio12_current","bio15_current","bio1_LIG","bio7_LIG","bio12_LIG","bio15_LIG","bio1_LGM","bio7_LGM","bio12_LGM","bio15_LGM","bio1_MH","bio7_MH","bio12_MH","bio15_MH","bio1_gfdlesm4_370","bio7_gfdlesm4_370","bio12_gfdlesm4_370","bio15_gfdlesm4_370","bio1_gfdlesm4_585","bio7_gfdlesm4_585","bio12_gfdlesm4_585","bio15_gfdlesm4_585","bio1_ukesm1_370","bio7_ukesm1_370","bio12_ukesm1_370","bio15_ukesm1_370","bio1_ukesm1_585","bio7_ukesm1_585","bio12_ukesm1_585","bio15_ukesm1_585"
"89",1829,"GBIF",NA,NA,2012,5,28,0,"e",NA,86.651998,50.408562,4587475,4.65027739604314,436.893342336019,402.833333333333,74.2945416768392,0.58642578125,603.594563802083,326.67431640625,80.7648111979167,-52,456.333333333333,328,73,2.16666666666667,488,371.5,65.1666666666667,45.0520892937978,400,380.955744425456,61.0106716156006,48.6912743250529,394.110158284505,386.491139729818,62.6073500315348,64.4768969217936,424.110158284505,385.098810831706,60.4970226287842,73.2830993334452,435.888042449951,377.452835083008,58.3269297281901
"90",1835,"GBIF",NA,NA,2017,5,26,0,"e",NA,86.5645,50.499283,4577113,7.17194507519404,447.846660614014,407,75.5654525756836,1.64078776041667,602.595540364583,330.234700520833,81.2672526041667,-50.5,456.666666666667,328.333333333333,73.8333333333333,3.5,487.166666666667,375.333333333333,66,48.906942208608,400.084883371989,381.789978027344,62.9531428019206,52.1749552090963,394.174372355143,387.58610534668,64.7403882344564,67.8516840934753,424.174372355143,385.337692260742,62.5047829945882,76.0919205347697,435.83049138387,377.656183878581,60.1830050150553
"91",1836,"GBIF",NA,NA,2015,6,15,0,"e",NA,86.53693,50.565854,4566752,3.30472269405921,436.413332621257,427.666666666667,74.03173828125,-2.58610026041667,599.721028645833,343.2734375,80.6259765625,-54.5,453.666666666667,339,73.8333333333333,-0.666666666666667,484.333333333333,388.666666666667,66.1666666666667,40.8555098374685,405.969530741374,469.00515238444,64.3800919850667,43.9856096108754,401.3134765625,476.491302490234,66.3445879618327,59.6969723701477,432.92885462443,472.390767415365,63.7374954223633,67.5290091832479,442.425899505615,463.178985595703,61.5256468454997
"92",1838,"GBIF",NA,NA,2015,6,14,0,"e",NA,86.4106,46.8982,5022589,30.9813332557678,439.416000366211,256.6,50.9659866333008,18.7369140625,618.2267578125,143.6654296875,83.7583984375,-31.4,457.8,124.8,65.6,19.6,494.4,171,55,60.3024635314941,387.555374145508,439.109564208984,66.6840072631836,65.766261100769,379.490119934082,450.780828857422,69.7848007202148,70.1212062835693,406.425308227539,474.422412109375,71.3110153198242,77.1682405471802,412.405410766602,462.855108642578,69.2462982177734
"93",1839,"GBIF",NA,NA,2017,6,12,0,"e",NA,86.3997,48.0615,4877549,50.3859996795654,467.807991027832,245.8,38.3098403930664,34.9021484375,646.0455078125,150.253515625,57.6033203125,-16.4,483.8,146,38.2,36.2,521.2,181.6,31.2,89.9796772003174,447.544372558594,252.825967407227,30.221635055542,92.8910484313965,441.044898986816,253.163482666016,31,100,463.01725769043,258.585430908203,26.6794586181641,110,471.84056854248,248.895663452148,26
"94",1841,"GBIF",NA,NA,2019,5,21,0,"e",NA,86.1145,44.1706,5359282,76.2191661198934,498.486677805583,161.5,53.9152215321859,73.47900390625,640.775716145833,126.908203125,77.7527669270833,31.1666666666667,481.666666666667,98.8333333333333,46.6666666666667,74.3333333333333,526.666666666667,161.333333333333,54.1666666666667,95.7277329762777,455.702641805013,301.072428385417,41.9712753295898,100.922120412191,449.670753479004,303.062586466471,43.3998858133952,107.027842203776,475.395361582438,311.585622151693,39.883778889974,113.75942548116,486.570275624593,312.703740437826,42.0038375854492
"95",1842,"GBIF",NA,NA,2014,5,26,0,"e",NA,86.074,44.5222,5317841,84.0929985046387,519.575996398926,142.4,44.8108062744141,87.478125,665.1095703125,103.787890625,76.2166015625,44.6,500.6,87.4,39,87.6,549.4,134.8,43.6,110,529.980491638184,192.942050170898,37.3213920593262,119.856782913208,520,193.358853149414,38.452214050293,120,550,199.51516418457,34.0092155456543,130,560,199.269790649414,35.8041236877441
"96",1843,"GBIF",NA,NA,2011,6,21,0,"e",NA,85.9964,44.1157,5369639,70.1256675720215,500.175994873047,167.6,59.7210784912109,65.9265625,633.2330078125,135.6203125,80.1533203125,23.6,473.4,104,50.2,66.8,517.6,170.6,58.6,87.484712600708,423.41340637207,366.9732421875,48.4931968688965,95.3842887878418,415.49178314209,370.880224609375,50.3686111450195,101.727792739868,438.553413391113,380.814019775391,48.0950302124023,106.906820297241,451.740013122559,382.053863525391,49.5070297241211
"97",1844,"GBIF",NA,NA,2019,5,20,0,"e",NA,85.9952,44.4306,5328199,85.2293338775635,513.527992248535,136.4,45.6063209533691,88.0755859375,663.151953125,103.2177734375,76.16953125,45.4,499.8,85.8,37.8,88.6,547.6,135,44.6,110,521.272872924805,211.684313964844,38.6461952209473,110.284767150879,516.180992126465,212.023599243164,39.8739234924316,120,540.567642211914,218.389120483398,35.5161155700684,130,553.010688781738,218.245190429688,37.5251777648926
"98",1845,"GBIF",NA,NA,2011,6,21,0,"e",NA,85.9276,44.1546,5364458,69.7616662979126,496.688003540039,167.8,57.75927734375,64.8490234375,634.5103515625,136.1521484375,79.378515625,22.2,473.6,105.2,51.6,65.4,518.2,172,59.2,86.6756401062012,430.628608703613,365.436755371094,46.6356178283691,92.0832672119141,422.992935180664,368.608758544922,48.3881149291992,99.3139915466309,445.710273742676,378.331036376953,45.6352767944336,105.335023880005,459.152061462402,379.144451904297,47.182861328125
"99",1847,"GBIF",NA,NA,2016,6,17,0,"e",NA,85.5904,51.0601,4504570,-19.3904765163149,385.217143467494,611.571428571429,60.3135457720075,-32.3356584821429,570.033900669643,492.044782366071,64.4529854910714,-81.8571428571429,436.714285714286,423.857142857143,60.7142857142857,-29.1428571428571,461.285714285714,536.285714285714,53.7142857142857,0.178942871945245,390.41015625,928.366141183036,74.993764604841,3.04610432488386,368.323173522949,948.318411690848,76.7650647844587,20.9934750625065,413.171392168318,900.909327915737,68.1095657348633,30.7147356442043,428.461036682129,888.083783830915,67.0021078927176
"100",1848,"GBIF",NA,NA,2018,6,24,0,"e",NA,85.5348,45.9593,5136528,87.7516682942708,533.800004323324,131.333333333333,49.8782202402751,73.1370442708333,690.104654947917,94.5758463541667,71.5377604166667,25,524.166666666667,88.8333333333333,49,74.5,559.5,119.333333333333,48.3333333333333,120,530.019963582357,63.7324746449788,39.917683283488,120.071938832601,521.53564453125,63.9108276367188,42.6896527608236,130,540,66.7560431162516,38.3927822113037,140,550,65.9814682006836,37.4218908945719
"101",1849,"GBIF",NA,NA,2015,6,6,0,"e",NA,85.25,48.25,4856802,38.5329163074493,464.630002975464,344,44.3421220779419,15.867919921875,653.638916015625,230.9169921875,52.659423828125,-33.5,491.25,200,38.25,18.75,518.25,262.25,34.5,74.1353702545166,435.533294677734,402.179321289062,33,79.1034412384033,422.479457855225,404.399711608887,32.2430629730225,89.7810220718384,443.653936386108,405.34253692627,30,99.3757438659668,459.138431549072,392.519454956055,26.9060416221619
"102",1853,"GBIF",NA,NA,2018,6,6,0,"e",NA,84.9377,44.4424,5328174,86.9391655921936,519.549980163574,150.25,44.0461254119873,81.75,675.376708984375,115.066162109375,77.8984375,40,509,97.5,40,83,554.25,147,43.25,110,476.892166137695,212.220092773438,47.7673320770264,119.610364437103,469.040145874023,214.550601959229,49.7033643722534,125.353672504425,490.417451858521,219.58122253418,46.2884521484375,130,502.42847442627,218.714073181152,47.1107015609741
"103",1854,"GBIF",NA,NA,2015,6,4,0,"e",NA,84.75,48.25,4856790,32.7870827913284,454.229984283447,364,40.4853401184082,7.83837890625,658.885498046875,289.307373046875,51.104736328125,-40.5,493,238.5,40.25,11.5,518.5,318.25,36,73.1865537166595,426.80588722229,480.280426025391,31.0257482528687,76.4186978340149,412.650279998779,481.883880615234,29.8086256980896,85.6924724578857,434.432344436646,486.018966674805,27.0519309043884,95.4525518417358,449.240913391113,472.015548706055,24.0632090568542
"104",1857,"GBIF",NA,NA,2015,6,9,0,"e",NA,84.25,47.75,4918938,47.056667804718,489.289999008179,277.75,37.0942068099976,35.461669921875,699.293701171875,249.418212890625,43.81201171875,-10.75,523.75,205.25,31.25,40.75,548.5,271.25,31,83.3500099182129,448.255825042725,217.647163391113,33.573616027832,90,439.101686477661,220.78345489502,33.0390777587891,90,470.291500091553,225.70539855957,28.259831905365,100,474.77840423584,220.520359039307,25.9060893058777
"105",1859,"GBIF",NA,NA,2018,6,18,0,"e",NA,83.5599,44.5398,5317781,88.4463882446289,522.020003000895,165.166666666667,48.3451137542725,68.9435221354167,688.462239583333,98.5349934895833,90.68505859375,31.6666666666667,519.166666666667,79.8333333333333,43,72.8333333333333,562.666666666667,127,45.1666666666667,112.343443234762,457.957630157471,279.315444946289,63.513671875,117.237151463826,448.107382456462,287.224792480469,65.3069985707601,124.853825569153,468.691883087158,288.428029378255,63.4625511169434,128.357021013896,484.500255584717,289.625534057617,62.600746790568
"106",1860,"GBIF",NA,NA,2018,5,30,0,"e",NA,83.3539,46.8357,5027696,50.834166208903,456.920007069906,269.833333333333,42.215030670166,27.59130859375,683.890299479167,285.911458333333,41.6940104166667,-15.3333333333333,492.833333333333,234.5,30.1666666666667,34.8333333333333,518.833333333333,302.666666666667,29.3333333333333,90.4814704259237,398.399836222331,555.229253133138,41.4284229278564,95.4768498738607,385.680885314941,566.448415120443,43.3505744934082,100.743619600932,403.519306182861,593.124450683594,38.0052661895752,109.669404029846,411.217250823975,586.949178059896,36.5160258611043
"107",1862,"GBIF",NA,NA,2016,6,4,0,"e",NA,83.25,48.25,4856754,34.8262494802475,505.77000617981,289,27.7274045944214,22.155029296875,702.807373046875,290.178955078125,34.7744140625,-23.25,531.25,228.75,24,28,552.5,316,26,85.5146408081055,439.696588516235,223.221717834473,31.4675145149231,90,427.109546661377,222.941925048828,29.461003780365,100,457.146005630493,229.567222595215,25.66632604599,110,460.510234832764,226.409164428711,23.8859848976135
"108",1863,"GBIF",NA,NA,2005,6,25,0,"e",NA,82.75,48.75,4794582,17.664583325386,525.550003051758,307.25,27.3805050849915,3.141357421875,706.0869140625,305.941650390625,36.252197265625,-43.5,547.25,245.25,24.75,8.25,563.5,335.75,26,80,468.822364807129,358.253036499023,34.9383058547974,80,454.235458374023,358.108734130859,34.4801940917969,90,488.430433273315,363.572074890137,33.8332529067993,100,493.808193206787,360.354194641113,31.7683091163635
"109",1865,"GBIF",NA,NA,2006,6,8,0,"e",NA,81.3881,46.2052,5110529,77.8500000635783,475.926672617594,243.166666666667,28.799173672994,51.0442708333333,718.109049479167,271.9638671875,29.8798828125,14,509,215,26.3333333333333,60.3333333333333,540,292.5,25.5,116.770491600037,392.034371693929,244.23503112793,42.7893454233805,120,381.403834025065,244.019297281901,39.6559689839681,130,390.867137908936,271.446334838867,45.5881894429525,140,400.145460764567,269.469324747721,43.734769821167
"110",1866,"GBIF",NA,NA,2010,6,4,0,"e",NA,81.2733,43.892,5395426,87.0579171180725,483.140001296997,242,24.0418667793274,78.79345703125,624.021484375,219.353759765625,56.546875,43.75,450.5,157.75,21.5,85.75,490,240.5,26.25,140,394.821939468384,291.638694763184,25.3700518608093,147.270703315735,386.508817672729,300.978538513184,28.5905032157898,158.315136432648,389.763355255127,312.056060791016,22.8699688911438,160,404.448738098145,315.392158508301,21.8130359649658
"111",1868,"GBIF",NA,NA,2005,6,28,0,"e",NA,81.25,49.75,4670226,32.4220830202103,486.370000839233,355.5,25.7581534385681,11.165771484375,674.1357421875,307.69775390625,39.583740234375,-40,544.25,239,22.75,14,549.5,345.5,20,78.1606829166412,459.239768981934,347.534057617188,39.9299631118774,80,439.66212272644,339.002243041992,35.9816083908081,90,459.66212272644,340.027114868164,31.1674256324768,100,471.253452301025,343.688140869141,31.0661554336548
"112",1871,"GBIF",NA,NA,2015,6,13,0,"e",NA,81.25,47.75,4918866,23.7658333778381,476.079978942871,336.5,29.6197280883789,-7.2333984375,715.935302734375,382.845947265625,29.16064453125,-49,523.5,289.5,24.75,1.25,542.5,404.25,24,60.3198194503784,405.798759460449,505.593185424805,30.051251411438,67.9785764217377,386.394319534302,512.702011108398,31,72.6381695270538,398.594160079956,520.287040710449,25,79.9166691303253,411.547174453735,522.279029846191,22.6115384101868
"113",1872,"GBIF",NA,NA,2015,6,15,0,"e",NA,81.25,48.25,4856706,21.7275005578995,479.660005569458,339.75,27.384605884552,-6.92431640625,713.86279296875,348.3388671875,33.41064453125,-50.5,533.25,265.75,25,0.5,550.5,371,25,60,433.241539001465,406.220169067383,34.3068494796753,63.5887932777405,419.775562286377,407.896064758301,34.2190074920654,79.0809094905853,440,407.009468078613,28.6826071739197,89.2037963867188,440.118999481201,412.085159301758,28.3806524276733
"114",1874,"GBIF",NA,NA,2002,5,17,0,"e",NA,81.199951,45.706179,5172684,0.725000351667404,404.66667175293,405.333333333333,41.12686475118,-25.0281575520833,665.48828125,427.11962890625,51.9479166666667,-59.8333333333333,456.666666666667,312.666666666667,45,-15.6666666666667,492.333333333333,454.666666666667,42.3333333333333,31.8035574754079,347.923170725505,704.617553710938,26.4725424448649,37.3295740286509,337.061093648275,714.947458902995,27.9440921147664,43.0823004245758,339.102210998535,760.365356445312,23.7341918945312,48.8812375068665,355.245978037516,758.130238850911,20.3245725631714
"115",1875,"GBIF",NA,NA,2018,6,19,0,"e",NA,81.1482,44.7999,5281463,17.5822220742702,418.67333094279,377.166666666667,43.4525712331136,-10.4659830729167,632.456380208333,410.557291666667,63.1414388020833,-43.6666666666667,438,302,50,-0.833333333333333,479.333333333333,451,59.3333333333333,33.9863516887029,370.471076965332,413.307759602865,55.3575096130371,38.2257215181986,362.422873179118,425.327168782552,57.4313488006592,44.677103360494,371.018517812093,439.453206380208,49.37060546875,50.7941778500875,385.203253428141,438.444279988607,48.9519475301107
"116",1876,"GBIF",NA,NA,2018,6,20,0,"e",NA,81.1179,42.9996,5509382,36.2012493610382,482.82000541687,283.75,46.1155395507812,37.34765625,597.3681640625,374.001708984375,83.7041015625,1.75,440,244.75,60.75,42.75,472.75,416.5,74,50,409.540796279907,451.136344909668,59.9145259857178,56.1135578155518,400,466.514762878418,63.4480400085449,69.9882805347443,399.326419830322,479.014030456543,60.0110931396484,70.0852811336517,419.677047729492,490.995071411133,59.0432825088501
"117",1877,"GBIF",NA,NA,2005,6,29,0,"e",NA,80.75,49.75,4670214,36.2095832824707,483.860006332397,316,28.6669158935547,15.46533203125,675.321533203125,270.100341796875,45.8271484375,-35.75,541.75,212,23.25,18.25,549.25,309.75,21.25,79.9632167816162,455.564393997192,326.921485900879,49.2594184875488,80,438.059139251709,317.163040161133,44.5353374481201,90,463.850021362305,320.345443725586,39.483736038208,100,477.198638916016,324.092231750488,39.3764085769653
"118",1878,"GBIF",NA,NA,2002,5,22,0,"e",NA,80.669861,47.017716,5006912,63.9856662750244,507.047996520996,286,28.5836498260498,32.6169921875,731.1251953125,309.59375,28.08671875,-5.4,521.8,235,27.6,43,544.8,332.2,28,100,441.060707092285,345.346411132812,33.854557800293,109.017332077026,429.417694091797,348.708123779297,32.7615898132324,117.679462432861,441.027297973633,375.661334228516,36.0943206787109,124.239603042603,449.931205749512,375.990539550781,33.7095001220703
"119",1879,"GBIF",NA,NA,2009,6,20,0,"e",NA,80.25,49.25,4732362,33.1325000524521,482.170009613037,322.5,29.6088008880615,9.813232421875,688.35205078125,264.27587890625,47.255615234375,-38,534.75,205.25,27,14.75,546,298.5,24.5,70,440,316.891166687012,50.3288555145264,80,422.998123168945,308.272109985352,46,89.9155306816101,450,308.443367004395,41.9661293029785,99.9155306816101,460,314.193534851074,42.3532304763794
"120",1880,"GBIF",NA,NA,2014,6,3,0,"e",NA,79.75,47.75,4918830,46.3691675662994,487.969989776611,296,27.5996174812317,17.848388671875,719.927734375,275.789794921875,37.899169921875,-24.5,521.75,211.5,27.5,25.5,540,304.5,27,81.2218070030212,441.253395080566,277.40461730957,29.0212936401367,88.0432033538818,426.331329345703,281.824157714844,31.1928329467773,90.3261637687683,444.399871826172,284.849128723145,26.7728252410889,100,449.534177780151,289.340431213379,25.0185570716858
"121",1882,"GBIF",NA,NA,2014,6,12,0,"e",NA,79.75,46.75,5043150,69.6650004386902,512.069988250732,271.5,27.9541397094727,41.93994140625,724.90625,271.130859375,31.146484375,5.5,517.75,197,26,53,538.75,290.75,27.5,110,467.639226913452,225.026763916016,29.8243050575256,110,450.111837387085,227.633632659912,30.0655956268311,120,460.260953903198,237.05135345459,29.1222062110901,130,470,240.126560211182,27.5708899497986
"122",1883,"GBIF",NA,NA,2010,5,31,0,"e",NA,79.6764,46.9469,5017248,66.5503330230713,501.232002258301,273.2,27.9237106323242,39.232421875,726.6931640625,267.5158203125,31.1720703125,1.4,518.6,195.8,26.2,49.6,540.6,287.8,28,110,460,215.109567260742,31,110,450,218.09631652832,31.9948436737061,120,460.342735290527,225.64553527832,30.1535358428955,130,470,228.449026489258,29
"123",1886,"GBIF",NA,NA,2006,5,16,0,"e",NA,79.4147,43.537,5442001,109.75124835968,430.660009384155,293.25,34.849871635437,77.585205078125,617.0107421875,282.36572265625,61.2109375,46,426,248.5,27.25,89,471.25,316.75,32.25,133.774847984314,420.86877822876,316.23127746582,34.2114601135254,136.0586810112,409.330396652222,331.4267578125,38.3209314346313,151.637954711914,402.702255249023,335.870681762695,31.4897756576538,156.960682868958,413.703718185425,339.850288391113,32.1486496925354
"124",1887,"GBIF",NA,NA,2010,5,15,0,"e",NA,79.3412,46.6367,5053500,71.1600008010864,510.000007629395,268,28.4100811004639,44.8890625,721.033984375,262.8650390625,31.2587890625,7.4,514.6,190.8,25.6,55,534.8,284.2,27,110,453.956504821777,225.622286987305,27.4391128540039,110,439.971267700195,228.47673034668,26.9535778045654,120,449.463996887207,236.01823425293,26.4641380310059,130,457.205474853516,239.863909912109,25.2517314910889
"125",1889,"GBIF",NA,NA,2013,5,31,0,"e",NA,79.33819,47.12315,4996520,63.8003330230713,504.863983154297,273.8,26.9875171661377,36.3341796875,723.6419921875,256.1955078125,33.5017578125,-3.6,517,193.2,25,45.6,537.4,284.8,26.2,102.914793014526,460,198.329656982422,30,110,449.896484375,201.981140136719,32.0610260009766,114.216474533081,460,206.529489135742,29.7513259887695,120,469.120330810547,208.68291015625,27.2387882232666
"126",1890,"GBIF",NA,NA,2008,5,20,0,"e",NA,79.2706,42.9938,5509338,47.1341665585836,397.173341115316,572.666666666667,42.4858423868815,22.7101236979167,594.095540364583,407.749186197917,64.728515625,-8.16666666666667,408.5,325,41.5,34.1666666666667,452.5,457.333333333333,53.8333333333333,38.6521526177724,419.952487945557,460.740539550781,52.8871358235677,42.6050559679667,408.687273661296,482.237803141276,56.9827740987142,58.2884256045024,399.670066833496,482.238006591797,49.9918778737386,66.3571977615356,418.665358225505,490.779149373372,50.1197643280029
"127",1891,"GBIF",NA,NA,2009,6,5,0,"e",NA,79.25,47.25,4980978,59.247499704361,506.300001144409,272,26.4194803237915,33.456298828125,722.698486328125,256.6826171875,34.88720703125,-7.5,519,193.75,25,42.5,537.25,284.75,26,100,460,198.915176391602,30.0084471702576,109.127912521362,448.774003982544,202.754955291748,32.9914989471436,110,460,206.233200073242,29.2463459968567,120,470,208.228698730469,26.6581034660339
"128",1892,"GBIF",NA,NA,2017,5,18,0,"e",NA,79.2237,43.016,5504157,47.5304174423218,399.280004501343,575,41.8450527191162,24.4248046875,595.483642578125,408.05712890625,63.833984375,-6.5,408.75,327.25,40.75,35.75,452.5,459,52.75,39.6530133485794,420.062313079834,450.40161895752,51.3376750946045,45.9123861789703,409.899597167969,471.115341186523,55.4755163192749,59.4777011871338,399.990243911743,471.670738220215,48.468111038208,68.5502576828003,419.844102859497,480.021049499512,48.652419090271
"129",1894,"GBIF",NA,NA,2016,5,24,0,"e",NA,79.2231,43.0542,5498977,44.745334148407,400.768005371094,583.8,41.9516250610352,23.521875,596.532421875,411.014453125,63.3505859375,-8.2,408.4,331.6,40.8,34,452.4,463.6,52.8,38.8192362785339,420.839431762695,481.379418945313,49.2011695861816,46.1982116699219,410.518608093262,503.576275634766,53.358683013916,58.0793790817261,400.01717376709,504.514233398438,46.3082534790039,66.8881683349609,420,513.342169189453,46.5603912353516
"130",1896,"GBIF",NA,NA,2004,5,15,0,"e",NA,79.2142,43.4935,5447177,108.341667175293,422.927993774414,327.4,35.8007598876953,71.3400390625,617.589453125,312.8517578125,58.7890625,40.2,422,271.2,29,83,467.8,349,33,122.802261352539,435.650077819824,320.750921630859,35.9639877319336,126.254022598267,419.758857727051,335.866613769531,40.0571235656738,141.544706344604,416.724456787109,340.276495361328,33.1116416931152,146.844785690308,424.632125854492,344.783575439453,33.9418395996094
"131",1910,"GBIF",NA,NA,2017,5,18,0,"e",NA,79.119,43.2163,5478254,81.2029991149902,415.07999420166,460.8,39.7806945800781,48.4564453125,606.5142578125,379.77109375,59.0173828125,18,415.2,315.4,33.8,60.6,459.2,421.4,41.8,76.7875213623047,432.014167785645,408.190600585937,39.9986038208008,79.8217449188232,420.763511657715,426.610308837891,44.1951118469238,95.1641902923584,411.485382080078,429.424200439453,37.0440673828125,100.066282272339,426.963424682617,436.254052734375,37.821590423584
"132",1911,"GBIF",NA,NA,2003,5,26,0,"e",NA,79.0812,43.354,5462713,96.9066651662191,411.646664937337,400,37.6005401611328,58.6546223958333,612.539876302083,358.701171875,57.5208333333333,28,418.333333333333,301.833333333333,31.3333333333333,70.6666666666667,462.166666666667,396.833333333333,36.8333333333333,96.1055485407511,439.89236831665,367.861724853516,38.2414538065592,99.5461670557658,428.401050567627,384.828623453776,42.5949001312256,114.58270072937,419.878050486247,388.124827067057,35.3278388977051,120.302982330322,430,394.218007405599,36.2365627288818
"133",1913,"GBIF",NA,NA,2013,6,12,0,"e",NA,79.006333,49.232333,4732332,38.2049999237061,481.671997070312,304.4,32.5725357055664,12.3841796875,684.3451171875,225.7267578125,58.000390625,-35.4,528.4,173.2,30,17.6,539.4,264.6,29.8,70,446.845062255859,282.733435058594,61.6065010070801,73.4009284973145,425.317039489746,274.408990478516,56.6293182373047,88.5715942382812,443.400833129883,276.028533935547,56.9076698303223,98.9725074768066,449.716003417969,282.793786621094,57.5886436462402
"134",1914,"GBIF",NA,NA,2012,6,24,0,"e",NA,78.8383,44.0033,5379828,103.586249351501,434.210004806519,332.75,30.4240622520447,69.576416015625,639.977783203125,316.527099609375,50.497802734375,39,428,278,27.5,82.25,471.75,348.25,28.25,140.727741718292,414.276704788208,218.608192443848,37.2975225448608,144.430458545685,404.809446334839,227.013374328613,40.8840188980103,159.491398334503,393.130369186401,236.523262023926,35.2388954162598,165.878376960754,405.357151031494,236.728050231934,34.5608062744141
"135",1915,"GBIF",NA,NA,2009,6,16,0,"e",NA,78.75,48.25,4856646,31.0808330774307,475.269985198975,302,30.1329507827759,4.796142578125,702.47412109375,262.110107421875,47.25048828125,-39.25,515.25,202,30.25,11.75,529,298.5,27.5,68.1382858753204,429.373683929443,295.699401855469,37.9668951034546,70,411.426382064819,295.796096801758,39.0084466934204,80.6264448165894,426.103925704956,294.571319580078,34.9190912246704,90.5419731140137,429.458150863647,302.813278198242,34.984016418457
"136",1922,"GBIF",NA,NA,2009,6,19,0,"e",NA,78.75,48.75,4794486,18.037084043026,464.450006484985,339,32.3829822540283,-6.689697265625,689.31787109375,274.923583984375,51.130126953125,-52,516.25,206.5,32.75,-0.75,529.25,309.25,30.75,49.8881638050079,419.813604354858,363.9482421875,55.9322967529297,53.088184595108,399.888162612915,361.401596069336,55.8495626449585,67.9046058654785,414.072217941284,358.140258789062,52.841854095459,77.9046058654785,419.888162612915,367.465339660645,53.4006595611572
"137",1924,"GBIF",NA,NA,2004,5,16,0,"e",NA,78.6764,43.4472,5452344,79.6636657714844,421.111999511719,474,34.3786567687988,48.5359375,620.369921875,390.590234375,53.3005859375,19.4,414.4,328.6,31.8,62.2,458.4,433.6,36.4,94.4848175048828,431.687614440918,347.200708007813,36.1399047851562,96.2413787841797,419.894096374512,363.359661865234,40.9550567626953,113.10214805603,407.655059814453,368.332427978516,33.611043548584,116.855194091797,420.509735107422,373.458245849609,34.3155387878418
"138",1925,"GBIF",NA,NA,2019,5,20,0,"e",NA,78.657466,43.192187,5483423,75.4959993362427,414.96800994873,530.2,38.886548614502,43.5228515625,613.0470703125,404.201171875,54.755859375,14.4,410.4,332.2,33.8,57.4,454,449.8,41,78.247953414917,404.061393737793,482.675189208984,44.5045783996582,81.0074396133423,394.450569152832,504.299951171875,48.9552040100098,97.2109889984131,380.753715515137,506.947204589844,42.0932983398437,102.234142303467,395.364486694336,515.486248779297,42.5660377502441
"139",1926,"GBIF",NA,NA,2003,5,25,0,"e",NA,78.6199,43.4221,5452342,79.736665725708,417.527984619141,486.6,35.0235221862793,47.6640625,620.365625,394.301953125,53.0421875,18.2,414,329.2,32.4,61.2,457.4,437.8,36.8,93.784496307373,418.10481262207,370.048388671875,37.9636436462402,95.8493061065674,407.486335754395,387.604138183594,42.8396873474121,112.532432556152,394.305229187012,392.225708007812,35.5961158752441,116.43406867981,407.389068603516,397.809130859375,36.2517166137695
"140",1927,"GBIF",NA,NA,2006,6,6,0,"e",NA,78.5577,45.2158,5229601,73.6127781867981,449.439996083577,368.5,28.8593705495199,44.0198567708333,680.7607421875,347.5517578125,34.9415690104167,11.8333333333333,465.666666666667,275.5,27.8333333333333,56.1666666666667,491.833333333333,374.333333333333,28.1666666666667,97.1188100179036,406.915721893311,542.924402872721,27.816440264384,101.799141565959,399.249070485433,551.615544637044,27.6800899505615,115.321380297343,385.396092732747,599.462158203125,28,121.878132820129,396.235148111979,596.950805664062,24.9931205113729
"141",1928,"GBIF",NA,NA,2015,6,27,0,"e",NA,78.5024,43.551,5436800,100.814168453217,414.580011367798,393.25,33.7518072128296,66.598876953125,629.801513671875,350.229736328125,51.44873046875,38.25,419.5,291.25,29.5,81,463.25,384,30.75,122.499995231628,416.562595367432,315.143821716309,34.3822660446167,125.1495885849,405.311183929443,329.9892578125,39.0702352523804,141.422846317291,393.192882537842,336.644073486328,31.941819190979,146.155264377594,404.150724411011,340.51895904541,32.3347535133362
"142",1929,"GBIF",NA,NA,2013,5,23,0,"e",NA,78.378733,48.665465,4804837,19.703888297081,478.413333892822,317,32.9040279388428,-2.10693359375,691.597493489583,259.02978515625,53.4181315104167,-47.1666666666667,516,195.166666666667,32.8333333333333,4.5,527.5,295.666666666667,31,50.7607332865397,425.591481526693,302.751744588216,49.4427019755046,60,409.431368509928,301.75200398763,49.4733416239421,70,420.03319422404,299.407648722331,46.3395315806071,80,428.034496307373,307.485346476237,46.9048881530762
"143",1930,"GBIF",NA,NA,2013,6,11,0,"e",NA,78.368109,49.349536,4716776,33.386332988739,468.231994628906,310,34.5993835449219,5.915234375,678.9294921875,224.5521484375,61.0248046875,-41.8,525.2,172.8,33.4,10.6,534.2,266.4,33.2,62.1682443618774,429.040481567383,300.033856201172,62.8698577880859,69.9867219924927,406.722412109375,294.576153564453,59.7743515014648,80.0020866394043,422.04581451416,292.725018310547,57.9066917419434,90.0020866394043,433.480354309082,300.192785644531,58.213306427002
"144",1931,"GBIF",NA,NA,2013,5,23,0,"e",NA,78.340307,48.618037,4810016,20.0579996109009,481.247993469238,317,32.4554500579834,-0.8482421875,692.6693359375,256.4294921875,52.9533203125,-46,515.6,194,32.6,5.6,527.2,294,31,55.1140308380127,429.233680725098,294.458148193359,47.5502456665039,60,410,293.618798828125,47.6419372558594,70,420.526557922363,291.578948974609,44.5435752868652,80,429.955726623535,299.612725830078,45.0616493225098
