longitude,latitude,ESU,season
25.457917,-30.624583,Eastern,non-breeding
25.79125,-29.124583,Eastern,non-breeding
26.79125,-26.79125,Eastern,non-breeding
25.29125,-30.624583,Eastern,non-breeding
26.624583,-31.79125,Eastern,non-breeding
25.04125,-31.624583,Eastern,non-breeding
22.624583,-27.54125,Eastern,non-breeding
25.124583,-31.54125,Eastern,non-breeding
25.124583,-31.624583,Eastern,non-breeding
29.374583,-24.04125,Eastern,non-breeding
29.29125,-24.04125,Eastern,non-breeding
18.457917,-33.374583,Eastern,non-breeding
26.624583,-30.124583,Eastern,non-breeding
22.207917,-33.624583,Eastern,non-breeding
19.29125,-34.207917,Eastern,non-breeding
24.874583,-31.624583,Eastern,non-breeding
24.957917,-31.54125,Eastern,non-breeding
25.707917,-27.707917,Eastern,non-breeding
18.124583,-32.957917,Eastern,non-breeding
26.957917,-32.29125,Eastern,non-breeding
26.79125,-26.874583,Eastern,non-breeding
29.54125,-29.79125,Eastern,non-breeding
29.79125,-29.457917,Eastern,non-breeding
26.124583,-26.124583,Eastern,non-breeding
23.124583,-31.374583,Eastern,non-breeding
22.874583,-31.29125,Eastern,non-breeding
22.79125,-31.124583,Eastern,non-breeding
23.04125,-31.374583,Eastern,non-breeding
22.874583,-31.374583,Eastern,non-breeding
26.54125,-26.624583,Eastern,non-breeding
22.957917,-31.374583,Eastern,non-breeding
26.04125,-29.124583,Eastern,non-breeding
26.207917,-31.124583,Eastern,non-breeding
22.79125,-31.457917,Eastern,non-breeding
24.957917,-26.707917,Eastern,non-breeding
22.79125,-31.374583,Eastern,non-breeding
24.874583,-26.79125,Eastern,non-breeding
26.957917,-25.54125,Eastern,non-breeding
26.707917,-26.874583,Eastern,non-breeding
26.79125,-26.707917,Eastern,non-breeding
26.707917,-26.707917,Eastern,non-breeding
28.374583,-25.04125,Eastern,non-breeding
25.207917,-31.707917,Eastern,non-breeding
26.54125,-33.29125,Eastern,non-breeding
26.874583,-28.29125,Eastern,non-breeding
26.79125,-28.29125,Eastern,non-breeding
25.207917,-31.54125,Eastern,non-breeding
25.124583,-31.707917,Eastern,non-breeding
25.207917,-31.79125,Eastern,non-breeding
25.124583,-28.54125,Eastern,non-breeding
26.79125,-26.624583,Eastern,non-breeding
18.124583,-32.79125,Eastern,non-breeding
24.374583,-31.04125,Eastern,non-breeding
25.29125,-28.79125,Eastern,non-breeding
25.457917,-28.79125,Eastern,non-breeding
25.29125,-28.624583,Eastern,non-breeding
28.207917,-25.207917,Eastern,non-breeding
26.54125,-29.874583,Eastern,non-breeding
25.04125,-30.124583,Eastern,non-breeding
25.207917,-29.874583,Eastern,non-breeding
25.54125,-28.874583,Eastern,non-breeding
26.124583,-29.457917,Eastern,non-breeding
26.207917,-29.54125,Eastern,non-breeding
28.374583,-28.29125,Eastern,non-breeding
26.207917,-26.124583,Eastern,non-breeding
25.79125,-29.04125,Eastern,non-breeding
22.624583,-32.374583,Eastern,non-breeding
28.207917,-26.79125,Eastern,non-breeding
26.04125,-29.04125,Eastern,non-breeding
26.707917,-26.79125,Eastern,non-breeding
24.457917,-29.79125,Eastern,non-breeding
26.207917,-29.457917,Eastern,non-breeding
24.957917,-31.707917,Eastern,non-breeding
25.04125,-31.707917,Eastern,non-breeding
28.54125,-25.04125,Eastern,non-breeding
24.54125,-28.124583,Eastern,non-breeding
24.29125,-29.374583,Eastern,non-breeding
24.874583,-31.54125,Eastern,non-breeding
24.79125,-31.457917,Eastern,non-breeding
24.79125,-29.707917,Eastern,non-breeding
25.874583,-29.207917,Eastern,non-breeding
24.29125,-29.124583,Eastern,non-breeding
20.707917,-32.457917,Eastern,non-breeding
31.54125,-24.874583,Eastern,non-breeding
26.207917,-24.707917,Eastern,non-breeding
27.124583,-28.624583,Eastern,non-breeding
24.707917,-28.04125,Eastern,non-breeding
24.624583,-28.04125,Eastern,non-breeding
24.624583,-28.124583,Eastern,non-breeding
24.707917,-27.874583,Eastern,non-breeding
24.624583,-27.874583,Eastern,non-breeding
24.707917,-27.957917,Eastern,non-breeding
23.957917,-28.874583,Eastern,non-breeding
24.79125,-28.04125,Eastern,non-breeding
24.79125,-27.957917,Eastern,non-breeding
27.29125,-26.957917,Eastern,non-breeding
24.624583,-29.624583,Eastern,non-breeding
29.707917,-29.54125,Eastern,non-breeding
28.124583,-28.04125,Eastern,non-breeding
28.124583,-27.957917,Eastern,non-breeding
28.04125,-27.957917,Eastern,non-breeding
19.374583,-34.207917,Eastern,non-breeding
18.29125,-33.374583,Eastern,non-breeding
19.29125,-34.29125,Eastern,non-breeding
25.624583,-28.874583,Eastern,non-breeding
26.29125,-29.54125,Eastern,non-breeding
29.624583,-27.957917,Eastern,non-breeding
25.457917,-32.124583,Eastern,non-breeding
21.874583,-33.374583,Eastern,non-breeding
24.207917,-32.457917,Eastern,non-breeding
26.374583,-24.707917,Eastern,non-breeding
26.707917,-30.207917,Eastern,non-breeding
27.874583,-27.874583,Eastern,non-breeding
23.374583,-28.457917,Eastern,non-breeding
23.457917,-28.207917,Eastern,non-breeding
28.29125,-25.04125,Eastern,non-breeding
18.207917,-33.29125,Eastern,non-breeding
27.957917,-27.874583,Eastern,non-breeding
24.457917,-29.54125,Eastern,non-breeding
24.54125,-29.624583,Eastern,non-breeding
24.207917,-32.54125,Eastern,non-breeding
24.04125,-30.707917,Eastern,non-breeding
26.374583,-24.624583,Eastern,non-breeding
24.707917,-27.79125,Eastern,non-breeding
27.79125,-27.874583,Eastern,non-breeding
26.457917,-28.124583,Eastern,non-breeding
23.374583,-28.207917,Eastern,non-breeding
18.874583,-33.957917,Eastern,non-breeding
27.957917,-27.957917,Eastern,non-breeding
26.457917,-27.957917,Eastern,non-breeding
27.874583,-27.79125,Eastern,non-breeding
22.54125,-32.374583,Eastern,non-breeding
27.79125,-26.457917,Eastern,non-breeding
23.374583,-28.29125,Eastern,non-breeding
27.79125,-27.957917,Eastern,non-breeding
27.79125,-27.79125,Eastern,non-breeding
24.124583,-30.707917,Eastern,non-breeding
24.29125,-30.707917,Eastern,non-breeding
27.457917,-29.207917,Eastern,non-breeding
27.874583,-27.957917,Eastern,non-breeding
23.54125,-28.207917,Eastern,non-breeding
27.957917,-27.79125,Eastern,non-breeding
28.874583,-28.707917,Eastern,non-breeding
20.624583,-25.457917,Eastern,non-breeding
27.124583,-25.374583,Eastern,non-breeding
26.54125,-30.04125,Eastern,non-breeding
25.207917,-28.207917,Eastern,non-breeding
29.374583,-25.707917,Eastern,non-breeding
26.79125,-30.207917,Eastern,non-breeding
26.79125,-28.54125,Eastern,non-breeding
20.54125,-25.374583,Eastern,non-breeding
23.54125,-28.374583,Eastern,non-breeding
26.374583,-29.707917,Eastern,non-breeding
28.29125,-28.457917,Eastern,non-breeding
28.207917,-28.457917,Eastern,non-breeding
28.04125,-27.79125,Eastern,non-breeding
28.374583,-24.957917,Eastern,non-breeding
27.874583,-28.04125,Eastern,non-breeding
25.29125,-30.29125,Eastern,non-breeding
22.29125,-33.79125,Eastern,non-breeding
22.207917,-33.79125,Eastern,non-breeding
29.29125,-27.374583,Eastern,non-breeding
27.457917,-25.707917,Eastern,non-breeding
26.374583,-29.457917,Eastern,non-breeding
24.29125,-30.957917,Eastern,non-breeding
25.29125,-28.874583,Eastern,non-breeding
24.207917,-27.374583,Eastern,non-breeding
24.124583,-27.374583,Eastern,non-breeding
25.457917,-32.207917,Eastern,non-breeding
22.124583,-33.707917,Eastern,non-breeding
24.874583,-28.457917,Eastern,non-breeding
22.707917,-32.457917,Eastern,non-breeding
27.707917,-26.04125,Eastern,non-breeding
24.374583,-29.124583,Eastern,non-breeding
24.957917,-30.04125,Eastern,non-breeding
25.124583,-29.874583,Eastern,non-breeding
25.124583,-30.124583,Eastern,non-breeding
24.54125,-28.04125,Eastern,non-breeding
26.624583,-26.54125,Eastern,non-breeding
28.54125,-28.207917,Eastern,non-breeding
25.957917,-27.707917,Eastern,non-breeding
30.957917,-24.29125,Eastern,non-breeding
28.04125,-31.29125,Eastern,non-breeding
25.957917,-29.207917,Eastern,non-breeding
26.707917,-28.374583,Eastern,non-breeding
22.29125,-33.624583,Eastern,non-breeding
28.04125,-27.874583,Eastern,non-breeding
24.874583,-28.54125,Eastern,non-breeding
24.957917,-28.54125,Eastern,non-breeding
20.79125,-34.04125,Eastern,non-breeding
25.79125,-30.874583,Eastern,non-breeding
21.04125,-34.124583,Eastern,non-breeding
26.624583,-26.874583,Eastern,non-breeding
29.54125,-29.707917,Eastern,non-breeding
23.957917,-30.54125,Eastern,non-breeding
28.624583,-26.957917,Eastern,non-breeding
25.04125,-26.624583,Eastern,non-breeding
20.874583,-34.207917,Eastern,non-breeding
31.874583,-25.04125,Eastern,non-breeding
24.707917,-31.457917,Eastern,non-breeding
28.124583,-24.707917,Eastern,non-breeding
18.457917,-33.457917,Eastern,non-breeding
24.624583,-31.207917,Eastern,non-breeding
31.04125,-22.374583,Eastern,non-breeding
38.207917,-3.54125,Eastern,non-breeding
25.012,-31.543,Eastern,non-breeding
13.359,-20.0483,Eastern,non-breeding
39.6831,5.28,Eastern,non-breeding
31.5921,-24.9933,Eastern,non-breeding
37.1656,-7.22014,Eastern,non-breeding
26.6971,-26.7217,Eastern,non-breeding
36.9592,-0.208424,Eastern,non-breeding
38.5226,-3.22451,Eastern,non-breeding
35.0895,-1.4728,Eastern,non-breeding
36.769,-3.25614,Eastern,non-breeding
34.6374,-2.85812,Eastern,non-breeding
38.2256,0.133896,Eastern,non-breeding
36.6027,-3.34164,Eastern,non-breeding
31.4288,-24.7874,Eastern,non-breeding
31.5024,-24.7954,Eastern,non-breeding
25.4461,-32.2406,Eastern,non-breeding
28.015,-26.2939,Eastern,non-breeding
38.957917,-3.624583,Eastern,non-breeding
38.212094,-3.517498,Eastern,non-breeding
37.2215,-7.20069,Eastern,non-breeding
37.5626,0.840081,Eastern,non-breeding
25.7342,-27.5166,Eastern,non-breeding
24.7967,-28.4837,Eastern,non-breeding
24.5528,-28.0647,Eastern,non-breeding
28.5991,-25.5898,Eastern,non-breeding
24.9946,-31.4907,Eastern,non-breeding
25.7252,-27.6878,Eastern,non-breeding
34.3608,-18.9619,Eastern,non-breeding
25.6569,-33.9865,Eastern,non-breeding
36.3366,-1.1535,Eastern,non-breeding
33.789,-13.9566,Eastern,non-breeding
27.2197,-25.2534,Eastern,non-breeding
15.9301,-19.3521,Eastern,non-breeding
25.8206,-29.3702,Eastern,non-breeding
28.5761,-25.3307,Eastern,non-breeding
38.2648,13.3065,Eastern,non-breeding
28.2099,-26.5119,Eastern,non-breeding
37.3287,-2.47183,Eastern,non-breeding
35.002441,-1.480243,Eastern,non-breeding
22.8999,-19.6336,Eastern,non-breeding
26.3157,-24.7696,Eastern,non-breeding
18.9524,-33.8253,Eastern,non-breeding
24.4067,-31.0567,Eastern,non-breeding
29.5,-19.5,Eastern,non-breeding
25.585,-26.9808,Eastern,non-breeding
27.9075,-27.9075,Eastern,non-breeding
23.7972,-30.5792,Eastern,non-breeding
24.0429,-30.6993,Eastern,non-breeding
18.1255,-33.1938,Eastern,non-breeding
25.6716,-33.9874,Eastern,non-breeding
37.331,-0.706884,Eastern,non-breeding
31.1221,-17.8071,Eastern,non-breeding
19.0542,-32.6191,Eastern,non-breeding
35.1065,-1.50842,Eastern,non-breeding
27.88,5.38,Eastern,non-breeding
30.874583,-17.874583,Eastern,non-breeding
25.124583,-17.79125,Eastern,non-breeding
16.29125,-19.04125,Eastern,non-breeding
24.124583,-18.707917,Eastern,non-breeding
25.04125,-17.79125,Eastern,non-breeding
35.124583,-19.624583,Eastern,non-breeding
24.957917,-17.79125,Eastern,non-breeding
24.874583,-17.874583,Eastern,non-breeding
24.79125,-19.957917,Eastern,non-breeding
26.707917,-22.207917,Eastern,non-breeding
26.374583,-18.79125,Eastern,non-breeding
26.874583,-18.79125,Eastern,non-breeding
34.957917,-19.707917,Eastern,non-breeding
24.957917,-17.874583,Eastern,non-breeding
25.04125,-17.874583,Eastern,non-breeding
32.374583,-21.207917,Eastern,non-breeding
24.874583,-17.79125,Eastern,non-breeding
25.29125,-25.207917,Eastern,non-breeding
25.874583,-17.874583,Eastern,non-breeding
15.707917,-21.29125,Eastern,non-breeding
16.707917,-18.957917,Eastern,non-breeding
24.124583,-18.624583,Eastern,non-breeding
30.54125,-17.874583,Eastern,non-breeding
24.04125,-18.624583,Eastern,non-breeding
24.04125,-18.707917,Eastern,non-breeding
17.04125,-22.54125,Eastern,non-breeding
15.624583,-23.29125,Eastern,non-breeding
15.874583,-23.624583,Eastern,non-breeding
25.957917,-28.874583,Eastern,non-breeding
24.624583,-28.79125,Eastern,non-breeding
31.79125,-24.374583,Eastern,non-breeding
26.207917,-29.124583,Eastern,non-breeding
25.457917,-33.207917,Eastern,non-breeding
30.79125,-27.957917,Eastern,non-breeding
24.874583,-31.29125,Eastern,non-breeding
26.29125,-30.04125,Eastern,non-breeding
28.707917,-24.624583,Eastern,non-breeding
30.874583,-28.04125,Eastern,non-breeding
28.957917,-25.707917,Eastern,non-breeding
20.374583,-34.124583,Eastern,non-breeding
28.874583,-25.124583,Eastern,non-breeding
26.124583,-28.79125,Eastern,non-breeding
26.124583,-27.124583,Eastern,non-breeding
28.957917,-28.457917,Eastern,non-breeding
26.124583,-28.707917,Eastern,non-breeding
24.54125,-29.04125,Eastern,non-breeding
29.957917,-27.624583,Eastern,non-breeding
26.207917,-29.04125,Eastern,non-breeding
18.207917,-32.79125,Eastern,non-breeding
24.29125,-29.457917,Eastern,non-breeding
24.29125,-29.707917,Eastern,non-breeding
26.374583,-29.04125,Eastern,non-breeding
24.457917,-29.04125,Eastern,non-breeding
31.457917,-23.457917,Eastern,non-breeding
24.79125,-28.624583,Eastern,non-breeding
28.04125,-25.124583,Eastern,non-breeding
24.374583,-31.124583,Eastern,non-breeding
24.54125,-29.207917,Eastern,non-breeding
25.707917,-30.29125,Eastern,non-breeding
28.707917,-25.957917,Eastern,non-breeding
19.124583,-33.29125,Eastern,non-breeding
26.04125,-28.874583,Eastern,non-breeding
29.624583,-23.79125,Eastern,non-breeding
25.79125,-28.79125,Eastern,non-breeding
24.79125,-28.79125,Eastern,non-breeding
27.707917,-26.457917,Eastern,non-breeding
24.874583,-28.79125,Eastern,non-breeding
27.54125,-25.624583,Eastern,non-breeding
24.624583,-29.04125,Eastern,non-breeding
31.707917,-25.374583,Eastern,non-breeding
25.79125,-28.874583,Eastern,non-breeding
26.04125,-28.79125,Eastern,non-breeding
24.457917,-31.04125,Eastern,non-breeding
31.707917,-24.29125,Eastern,non-breeding
25.79125,-28.707917,Eastern,non-breeding
24.54125,-31.04125,Eastern,non-breeding
27.54125,-26.124583,Eastern,non-breeding
30.79125,-28.04125,Eastern,non-breeding
27.957917,-27.207917,Eastern,non-breeding
37.124583,1.45875,Eastern,non-breeding
36.957917,0.042083,Eastern,non-breeding
23.344261,-28.847371,Eastern,non-breeding
18.47623,-34.356496,Eastern,non-breeding
20.464393,-34.031591,Eastern,non-breeding
20.446501,-34.057246,Eastern,non-breeding
38.323076,4.180667,Eastern,non-breeding
23.374583,-31.457917,Eastern,non-breeding
32.457917,-28.207917,Eastern,non-breeding
23.124583,-33.624583,Eastern,non-breeding
36.0903,-0.356779,Eastern,non-breeding
27.0608,-28.4893,Eastern,non-breeding
14.4863,-19.3146,Eastern,non-breeding
34.8008,-2.5682,Eastern,non-breeding
24.8207,-28.8241,Eastern,non-breeding
38.3429,4.19179,Eastern,non-breeding
34.6838,-2.46128,Eastern,non-breeding
24.7642,-28.674,Eastern,non-breeding
38.7051,7.64897,Eastern,non-breeding
28.287,-25.8892,Eastern,non-breeding
30.2591,-27.3913,Eastern,non-breeding
36.9637,-0.004291,Eastern,non-breeding
23.265,-19.1089,Eastern,non-breeding
34.8512,-2.53635,Eastern,non-breeding
24.0671,-18.5684,Eastern,non-breeding
34.9976,-2.83207,Eastern,non-breeding
35.038,-1.29917,Eastern,non-breeding
40.0129,8.84297,Eastern,non-breeding
25.1158,-17.833,Eastern,non-breeding
29.9257,-25.9095,Eastern,non-breeding
29.2889,-24.9711,Eastern,non-breeding
35.9555,-3.44792,Eastern,non-breeding
39.9009,5.21642,Eastern,non-breeding
30.5617,-24.1903,Eastern,non-breeding
29.3782,-25.8565,Eastern,non-breeding
31.4367,-23.9586,Eastern,non-breeding
36.8646,0.426266,Eastern,non-breeding
34.9485,-1.40174,Eastern,non-breeding
34.8497,-2.42099,Eastern,non-breeding
28.9761,-22.2279,Eastern,non-breeding
28.53,-25.2129,Eastern,non-breeding
28.3831,-25.384,Eastern,non-breeding
28.1263,-26.358,Eastern,non-breeding
20.3964,-34.4552,Eastern,non-breeding
35.2332,-1.5935,Eastern,non-breeding
35.0203,-3.01284,Eastern,non-breeding
18.4351,-34.2969,Eastern,non-breeding
28.8253,-25.6446,Eastern,non-breeding
36.2106,-0.408207,Eastern,non-breeding
35.4484,-2.95689,Eastern,non-breeding
39.8913,8.905,Eastern,non-breeding
34.9441,-7.40688,Eastern,non-breeding
27.9753,-27.2914,Eastern,non-breeding
21.8066,-30.3503,Eastern,non-breeding
38.9249,9.91212,Eastern,non-breeding
28.4945,-25.2267,Eastern,non-breeding
35.8109,-0.183298,Eastern,non-breeding
39.1229,7.0043,Eastern,non-breeding
35.1104,-1.4167,Eastern,non-breeding
36.3517,-0.77108,Eastern,non-breeding
31.5536,2.27891,Eastern,non-breeding
31.3963,-23.5206,Eastern,non-breeding
31.0714,-22.3605,Eastern,non-breeding
23.5547,-27.8442,Eastern,non-breeding
30.1244,-27.3327,Eastern,non-breeding
37.5902,0.590134,Eastern,non-breeding
40.3594,9.32897,Eastern,non-breeding
36.8509,-1.36835,Eastern,non-breeding
35.0251,-1.40267,Eastern,non-breeding
30.8351,-27.9739,Eastern,non-breeding
36.602,-0.851821,Eastern,non-breeding
21.7309,-18.7375,Eastern,non-breeding
18.8375,-33.9774,Eastern,non-breeding
20.422,-25.9589,Eastern,non-breeding
28.0847,-25.1646,Eastern,non-breeding
35.6482,0.453372,Eastern,non-breeding
24.7553,-28.7375,Eastern,non-breeding
38.3267,4.04846,Eastern,non-breeding
20.431,-34.0305,Eastern,non-breeding
28.6929,-24.6533,Eastern,non-breeding
20.4274,-34.4644,Eastern,non-breeding
28.861,-25.1267,Eastern,non-breeding
22.0367,-33.2226,Eastern,non-breeding
31.4664,2.33376,Eastern,non-breeding
35.241,-18.271,Eastern,non-breeding
39.3448,9.41395,Eastern,non-breeding
40.0619,8.92948,Eastern,non-breeding
33.7651,3.83685,Eastern,non-breeding
26.457917,-26.874583,Eastern,non-breeding
25.79125,-30.374583,Eastern,non-breeding
25.957917,-27.207917,Eastern,non-breeding
24.874583,-31.207917,Eastern,non-breeding
24.207917,-27.124583,Eastern,non-breeding
22.457917,-32.04125,Eastern,non-breeding
25.874583,-29.624583,Eastern,non-breeding
26.207917,-29.374583,Eastern,non-breeding
25.79125,-30.29125,Eastern,non-breeding
24.124583,-27.124583,Eastern,non-breeding
29.04125,-24.79125,Eastern,non-breeding
24.707917,-28.707917,Eastern,non-breeding
28.624583,-28.54125,Eastern,non-breeding
28.624583,-25.207917,Eastern,non-breeding
25.957917,-29.54125,Eastern,non-breeding
29.624583,-28.874583,Eastern,non-breeding
25.957917,-29.624583,Eastern,non-breeding
24.957917,-31.124583,Eastern,non-breeding
29.124583,-24.707917,Eastern,non-breeding
20.04125,-34.207917,Eastern,non-breeding
25.874583,-28.957917,Eastern,non-breeding
25.457917,-30.04125,Eastern,non-breeding
24.957917,-31.207917,Eastern,non-breeding
24.957917,-31.29125,Eastern,non-breeding
25.79125,-29.54125,Eastern,non-breeding
25.29125,-30.207917,Eastern,non-breeding
30.125974,-27.334621,Eastern,non-breeding
30.04125,-27.124583,Eastern,non-breeding
26.624583,-27.957917,Eastern,non-breeding
24.874583,-31.124583,Eastern,non-breeding
26.29125,-27.207917,Eastern,non-breeding
25.957917,-29.79125,Eastern,non-breeding
26.04125,-30.54125,Eastern,non-breeding
26.79125,-26.374583,Eastern,non-breeding
26.707917,-29.624583,Eastern,non-breeding
25.124583,-30.707917,Eastern,non-breeding
25.04125,-31.457917,Eastern,non-breeding
26.54125,-29.207917,Eastern,non-breeding
26.457917,-29.29125,Eastern,non-breeding
29.124583,-26.957917,Eastern,non-breeding
29.124583,-27.04125,Eastern,non-breeding
27.457917,-26.957917,Eastern,non-breeding
29.207917,-27.04125,Eastern,non-breeding
40.293452,9.332058,Eastern,non-breeding
25.874583,-29.874583,Eastern,non-breeding
30.874583,-27.957917,Eastern,non-breeding
30.957917,-28.04125,Eastern,non-breeding
26.04125,-29.624583,Eastern,non-breeding
26.374583,-29.207917,Eastern,non-breeding
23.957917,-31.457917,Eastern,non-breeding
23.707917,-31.79125,Eastern,non-breeding
29.207917,-26.957917,Eastern,non-breeding
21.874583,-34.29125,Eastern,non-breeding
25.624583,-30.707917,Eastern,non-breeding
29.124583,-28.624583,Eastern,non-breeding
26.874583,-25.374583,Eastern,non-breeding
24.79125,-28.957917,Eastern,non-breeding
27.624583,-26.874583,Eastern,non-breeding
27.54125,-27.04125,Eastern,non-breeding
27.624583,-26.124583,Eastern,non-breeding
23.957917,-30.707917,Eastern,non-breeding
28.54125,-27.624583,Eastern,non-breeding
25.624583,-29.457917,Eastern,non-breeding
25.957917,-30.457917,Eastern,non-breeding
18.124583,-33.207917,Eastern,non-breeding
29.457917,-23.707917,Eastern,non-breeding
24.29125,-31.207917,Eastern,non-breeding
29.04125,-28.374583,Eastern,non-breeding
24.624583,-30.957917,Eastern,non-breeding
28.79125,-26.207917,Eastern,non-breeding
26.29125,-29.04125,Eastern,non-breeding
28.457917,-24.79125,Eastern,non-breeding
29.624583,-27.207917,Eastern,non-breeding
25.457917,-30.707917,Eastern,non-breeding
31.79125,-24.54125,Eastern,non-breeding
25.957917,-29.707917,Eastern,non-breeding
26.29125,-29.207917,Eastern,non-breeding
26.374583,-29.29125,Eastern,non-breeding
26.457917,-29.374583,Eastern,non-breeding
26.374583,-29.374583,Eastern,non-breeding
28.707917,-27.374583,Eastern,non-breeding
26.124583,-29.04125,Eastern,non-breeding
26.29125,-28.957917,Eastern,non-breeding
29.04125,-24.707917,Eastern,non-breeding
25.707917,-30.374583,Eastern,non-breeding
23.957917,-32.624583,Eastern,non-breeding
28.957917,-24.707917,Eastern,non-breeding
27.124583,-26.707917,Eastern,non-breeding
26.707917,-28.874583,Eastern,non-breeding
29.374583,-23.457917,Eastern,non-breeding
26.707917,-29.04125,Eastern,non-breeding
26.624583,-29.707917,Eastern,non-breeding
26.624583,-28.957917,Eastern,non-breeding
28.79125,-28.457917,Eastern,non-breeding
31.707917,-24.207917,Eastern,non-breeding
26.79125,-25.874583,Eastern,non-breeding
25.374583,-29.457917,Eastern,non-breeding
25.374583,-29.54125,Eastern,non-breeding
25.29125,-29.457917,Eastern,non-breeding
25.624583,-28.54125,Eastern,non-breeding
25.374583,-29.29125,Eastern,non-breeding
25.374583,-29.374583,Eastern,non-breeding
25.707917,-28.54125,Eastern,non-breeding
25.374583,-29.207917,Eastern,non-breeding
26.207917,-28.957917,Eastern,non-breeding
29.54125,-23.874583,Eastern,non-breeding
27.54125,-26.54125,Eastern,non-breeding
26.54125,-29.624583,Eastern,non-breeding
25.624583,-29.207917,Eastern,non-breeding
24.54125,-32.374583,Eastern,non-breeding
31.79125,-24.457917,Eastern,non-breeding
30.04125,-27.874583,Eastern,non-breeding
30.124583,-25.29125,Eastern,non-breeding
25.707917,-31.124583,Eastern,non-breeding
25.79125,-30.124583,Eastern,non-breeding
25.79125,-31.207917,Eastern,non-breeding
25.957917,-30.624583,Eastern,non-breeding
29.29125,-23.79125,Eastern,non-breeding
29.54125,-23.707917,Eastern,non-breeding
24.874583,-28.624583,Eastern,non-breeding
28.79125,-27.54125,Eastern,non-breeding
27.124583,-28.124583,Eastern,non-breeding
25.707917,-30.207917,Eastern,non-breeding
28.124583,-25.207917,Eastern,non-breeding
22.457917,-33.79125,Eastern,non-breeding
29.207917,-23.79125,Eastern,non-breeding
24.124583,-26.874583,Eastern,non-breeding
25.957917,-26.374583,Eastern,non-breeding
26.04125,-29.457917,Eastern,non-breeding
25.374583,-27.707917,Eastern,non-breeding
26.874583,-30.374583,Eastern,non-breeding
30.79125,-27.874583,Eastern,non-breeding
28.707917,-26.29125,Eastern,non-breeding
24.624583,-32.457917,Eastern,non-breeding
27.124583,-28.04125,Eastern,non-breeding
25.79125,-25.457917,Eastern,non-breeding
24.874583,-28.707917,Eastern,non-breeding
25.374583,-28.29125,Eastern,non-breeding
27.207917,-27.957917,Eastern,non-breeding
23.457917,-30.624583,Eastern,non-breeding
27.374583,-26.957917,Eastern,non-breeding
25.54125,-29.874583,Eastern,non-breeding
26.457917,-26.54125,Eastern,non-breeding
25.457917,-29.79125,Eastern,non-breeding
24.207917,-29.54125,Eastern,non-breeding
25.707917,-29.957917,Eastern,non-breeding
28.207917,-24.29125,Eastern,non-breeding
26.04125,-29.54125,Eastern,non-breeding
26.207917,-28.624583,Eastern,non-breeding
24.624583,-26.874583,Eastern,non-breeding
26.124583,-28.624583,Eastern,non-breeding
24.707917,-26.874583,Eastern,non-breeding
27.54125,-25.29125,Eastern,non-breeding
29.54125,-23.79125,Eastern,non-breeding
26.374583,-28.957917,Eastern,non-breeding
31.624583,-24.374583,Eastern,non-breeding
25.54125,-29.29125,Eastern,non-breeding
24.124583,-26.957917,Eastern,non-breeding
31.29125,-27.54125,Eastern,non-breeding
30.124583,-27.29125,Eastern,non-breeding
25.624583,-29.29125,Eastern,non-breeding
25.624583,-26.54125,Eastern,non-breeding
25.624583,-27.624583,Eastern,non-breeding
26.79125,-31.374583,Eastern,non-breeding
28.874583,-24.874583,Eastern,non-breeding
28.29125,-26.457917,Eastern,non-breeding
29.124583,-28.207917,Eastern,non-breeding
27.29125,-27.457917,Eastern,non-breeding
26.374583,-30.957917,Eastern,non-breeding
26.04125,-28.707917,Eastern,non-breeding
25.29125,-27.79125,Eastern,non-breeding
20.624583,-34.04125,Eastern,non-breeding
24.957917,-28.04125,Eastern,non-breeding
26.874583,-25.457917,Eastern,non-breeding
26.207917,-29.207917,Eastern,non-breeding
31.29125,-23.457917,Eastern,non-breeding
24.79125,-28.457917,Eastern,non-breeding
25.874583,-28.79125,Eastern,non-breeding
25.79125,-28.624583,Eastern,non-breeding
25.874583,-27.29125,Eastern,non-breeding
26.04125,-28.957917,Eastern,non-breeding
26.624583,-27.374583,Eastern,non-breeding
25.29125,-31.79125,Eastern,non-breeding
22.874583,-30.54125,Eastern,non-breeding
25.29125,-28.54125,Eastern,non-breeding
24.874583,-28.124583,Eastern,non-breeding
26.207917,-27.207917,Eastern,non-breeding
25.29125,-31.207917,Eastern,non-breeding
25.124583,-31.457917,Eastern,non-breeding
28.707917,-25.124583,Eastern,non-breeding
28.54125,-25.29125,Eastern,non-breeding
19.29125,-31.457917,Eastern,non-breeding
19.207917,-31.374583,Eastern,non-breeding
25.624583,-29.374583,Eastern,non-breeding
27.374583,-26.79125,Eastern,non-breeding
28.79125,-26.457917,Eastern,non-breeding
31.29125,-23.29125,Eastern,non-breeding
27.04125,-32.374583,Eastern,non-breeding
26.457917,-28.624583,Eastern,non-breeding
29.124583,-28.29125,Eastern,non-breeding
28.79125,-25.124583,Eastern,non-breeding
28.374583,-26.374583,Eastern,non-breeding
28.374583,-25.29125,Eastern,non-breeding
26.207917,-31.04125,Eastern,non-breeding
26.54125,-31.04125,Eastern,non-breeding
26.29125,-30.957917,Eastern,non-breeding
27.04125,-28.374583,Eastern,non-breeding
26.624583,-30.957917,Eastern,non-breeding
27.624583,-26.957917,Eastern,non-breeding
27.29125,-27.624583,Eastern,non-breeding
24.457917,-29.29125,Eastern,non-breeding
