,prog,locality,source,cluster,dup,X1,Y1,bio1_current,bio7_current,bio12_current,bio15_current,bio1_LIG,bio7_LIG,bio12_LIG,bio15_LIG,bio1_LGM,bio7_LGM,bio12_LGM,bio15_LGM,bio1_MH,bio7_MH,bio12_MH,bio15_MH,bio1_gfdlesm4_370,bio7_gfdlesm4_370,bio12_gfdlesm4_370,bio15_gfdlesm4_370,bio1_gfdlesm4_585,bio7_gfdlesm4_585,bio12_gfdlesm4_585,bio15_gfdlesm4_585,bio1_ukesm1_370,bio7_ukesm1_370,bio12_ukesm1_370,bio15_ukesm1_370,bio1_ukesm1_585,bio7_ukesm1_585,bio12_ukesm1_585,bio15_ukesm1_585
419,821,North West,GBIF,e,14189694,24.124583,-26.874583,182.2941637,303.499999,459.5,80.92785835,166.7224121,315.4887695,333.0280762,107.4875488,134.25,298.25,526.75,74,163,316.5,453.75,68,210,270,449.3473816,80,210,280,436.8647308,81.48604774,220,270,450.4558792,79.0086441,220,270,455.6673813,78.46270561
420,822,North West,GBIF,e,14013646,27.124583,-25.457917,194.0429211,284.3299961,643.5,78.89081192,183.4519043,279.6379395,501.4072266,94.68408203,155.75,265.75,665,74,181,286.25,615.75,73.75,220.6006098,244.7252035,557.7873688,80,220.1601696,250,563.0058899,82.32113838,229.5776415,267.8825188,626.6221313,84.44814301,233.0194378,263.8151836,622.9328156,85
421,823,Mpumalanga,GBIF,e,14055132,29.04125,-25.79125,169.9258375,244.1399956,692.5,80.87015915,155.4394531,271.8154297,556.0029297,82.26757813,130.5,258.75,698.5,67.5,153,280,671,71,192.2255611,238.096962,699.9674377,81.98214722,191.9571638,240,723.1891022,85.06390953,203.7717915,250,763.2962646,87.38015175,209.4115877,248.9587736,756.2479858,86.73358917
422,825,North West,GBIF,e,14127578,25.957917,-26.374583,173.3383322,291.8999958,603,79.89962959,164.0009766,281.824707,457.6242676,97.39331055,135.25,264.75,643.5,72.5,162,282,582,69.75,200,260,490.4480286,80.45075798,200,270,488.5598679,81.85358047,210,260,524.2834015,82.63883209,217.3033524,260,537.0482635,83.99641991
423,826,Free State,GBIF,e,14510900,26.04125,-29.457917,157.2475004,332.3600006,486.5,63.77372742,149.9946289,312.8933105,355.6442871,80.19458008,116.5,311.5,530,56,149.5,315.5,475.5,54,190,309.5076275,541.8347015,69.0080719,190,310,535.0732117,69.80548668,205.9809542,300,524.0601959,67.27606201,209.8815107,300,534.2769775,64.65631866
424,827,Free State,GBIF,e,14293324,25.374583,-27.707917,175.2862501,324.9799919,490.75,74.59110451,168.4897461,331.3999023,337.2028809,107.8413086,138,312.25,518.5,68.5,166.5,323.75,461.5,66,210,290,474.1477585,75.8942337,210,300,466.6636047,77.35374069,220,280,460.2690506,74.38577271,221.835618,280,474.8734741,74.82290077
425,828,Northern Cape,GBIF,e,14655890,23.957917,-30.624583,165.6504202,318.4200001,320.25,59.78584576,151.7600098,306.6779785,169.7426758,88.23193359,118.25,307.5,333,55.5,151.25,320.25,282,49.25,199.279952,290,351.0269775,61.07467556,200,290,343.9383621,57.58677387,209.9143887,300,320.0110168,52,210.7558823,309.9254465,330.2892609,51
426,829,Free State,GBIF,e,14624880,26.874583,-30.374583,148.8516641,310.7000017,604.5,58.11155033,136.2973633,302.1672363,474.9289551,62.86865234,106.5,293.75,647.25,48.25,135.5,308,581.75,49,170.902462,290,611.1219788,64.7788105,174.0455723,300,604.9886322,63.7069664,179.9839687,300,581.2964478,59.83841324,188.2896233,290,617.0846863,59.92423439
427,831,KwaZulu-Natal,GBIF,e,14314174,30.79125,-27.874583,169.8075008,229.8399973,838.5,71.7279377,171.4204102,228.2165527,728.7678223,63.33056641,142.25,216,856.75,62.5,170.75,227,834,65.25,194.0738964,210,779.313736,71.18914413,192.1873188,211.0152721,810.0093079,75.55373383,202.7124023,220,770.5299683,74.40747833,209.3613386,207.043066,778.7196503,74.6041851
428,832,Gauteng,GBIF,e,14117284,28.707917,-26.29125,155.6075025,250.0600004,692.25,78.08969498,146.939209,267.2282715,570.0324707,81.29907227,121.5,252.5,707.25,67.5,145.5,272.5,686.25,71,180,238.0274963,707.2773132,79.70972443,180,250,723.6494141,82,190,259.8141098,751.134903,82.36707687,197.363143,250,764.8042908,83.70723534
429,835,Eastern Cape,GBIF,e,14883826,24.624583,-32.457917,183.3608341,280.6699944,318.75,40.84888744,170.1433105,258.2626953,186.2834473,57.93432617,140.75,271.5,300.75,36.5,170.75,272,281,34,199.8881674,240,294.8817902,41.91850758,199.9627209,246.7031622,296.7214432,39.26739788,209.5899534,264.3018293,277.7062531,36.15905285,210,250.6640482,291.5588074,40.99821377
430,836,Free State,GBIF,e,14334806,27.124583,-28.04125,164.6266699,301.8599939,586.25,67.6182251,150.8771973,299.482666,453.8967285,83.45092773,119,295.75,624.75,59,150.25,304,564.75,59.75,190,280,614.5687408,71.78425217,190,290,614.9217834,73.61332321,200.2291632,278.8964272,612.8537903,72,208.3956051,274.8747683,632.1190338,74
431,837,North West,GBIF,e,14013614,25.79125,-25.457917,180.0274992,275.720005,552,81.54382706,169.5385742,289.3569336,421.4094238,102.5388184,140,270.75,600,70.25,165.75,291,547.75,69,208.0146122,240,522.2090912,85.09975433,208.4070349,250,525.588089,87.90820313,213.7597513,250,580.9953308,88.24893379,219.9502039,250,576.5828094,86
432,839,Free State,GBIF,e,14417632,24.874583,-28.707917,178.9504147,316.0199928,450.75,71.06067657,169.0224609,312.9431152,302.3967285,91.31665039,136,299.75,471.75,62,167,310,422,58.75,210,290,453.9837494,71.97176361,210,300,441.5950546,72.00815201,220,300,440.3451385,71.29966354,224.8001194,300,446.6931381,70.51284981
433,840,Free State,GBIF,e,14365844,25.374583,-28.29125,172.3154163,324.0499973,483,71.34800529,159.5307617,324.7878418,331.4604492,96.44873047,127.5,311.75,502.25,63.75,157.75,320.5,454.5,61.25,202.767086,280,504.8202515,75,207.0445156,290,494.0673676,76.59684944,216.0582161,290,489.8462143,74,220,290,498.1066742,73.644701
434,841,Free State,GBIF,e,14324448,27.207917,-27.957917,162.9574966,298.5799932,597.25,67.81855202,149.0581055,299.645752,460.5561523,84.13842773,117,294.75,629.75,60.75,148.5,302,571,61,189.1132879,280,618.6985626,72.0083847,189.4863272,289.4566536,620.3212738,74,200,270.0471926,617.2752075,72.22821426,206.8495846,270,637.3717346,74.07538223
435,842,Northern Cape,GBIF,e,14655878,23.457917,-30.624583,167.5791693,328.4000111,267.75,64.71799278,157.7011719,311.1228027,142.53125,102.0881348,124,311,300.25,64.25,158,323.25,252,56.75,200.3712797,300,299.7502899,58.65605927,201.8353319,300,295.5903778,55.89511871,211.3853073,310,276.2222672,50.07415676,217.6424313,320,280.4034882,49
436,843,Free State,GBIF,e,14200132,27.374583,-26.957917,167.4141645,285.8599997,614,73.15027618,158.9196777,287.4035645,507.4555664,79.5324707,126.5,280,680.75,63.25,158.25,285.25,628,65,196.3617611,260,610.9619904,77.59314728,196.2714243,270,613.9824371,78.78621674,209.6135044,270,620.9362183,78.15831757,210.2451324,270,645.7384186,81
437,846,Free State,GBIF,e,14562688,25.54125,-29.874583,157.6308322,329.1399956,431.75,61.86779881,146.6430664,309.5559082,285.2958984,82.40429688,113.5,310,457.5,54.25,145.75,315,405.5,50.25,189.9822521,300.2083588,477.3822708,64.04653549,189.9822521,303.2183266,476.4962082,64.00354958,204.7070408,300,455.43013,60.03634739,209.4702005,300,468.5988388,58.21836472
438,847,North West,GBIF,e,14148310,26.457917,-26.54125,168.7020779,280.2199984,609,78.61115074,157.3278809,275.3554688,487.1486816,94.47314453,126.75,266.25,678.5,71.75,155.75,277.25,611,69,198.6060095,260,571.4057312,80.80260849,198.6912918,270,571.1261749,80.98201561,209.1051674,269.9147177,607.9198761,81,211.7954493,264.6044588,626.7947083,83.18267822
439,848,Free State,GBIF,e,14552326,25.457917,-29.79125,158.9999986,324.4000053,434.75,61.5182972,148.4240723,308.9765625,291.0317383,82.08520508,115.25,307.75,464.25,53.5,147.5,313.75,412.25,50.25,189.7864723,307.2269201,480.8316727,64.83660698,190.1530075,309.5776415,478.9805603,64.70275307,205.6177092,300.0372791,455.9210434,60.783288,209.195013,300.3870869,468.1003647,58.98994446
440,849,Northern Cape,GBIF,e,14521216,24.207917,-29.54125,182.7041674,329.2300034,362.5,67.63169098,165.875,325.0996094,210.095459,89.73657227,131.5,316.5,379.25,56.5,164.75,325.75,331.25,53.5,210.0074863,300,345.0170822,62.20559597,210.2185774,310,333.5788345,60.25521946,221.9832182,310,324.7969208,58.96893692,230,310,332.469574,59.85303307
441,850,Limpopo,GBIF,e,13972234,28.29125,-25.124583,191.675005,271.9999981,581.5,83.52915382,183.4619141,269.1235352,461.3547363,97.01660156,155,263.25,608.25,71.75,181.5,280.75,570,75.5,227.5770998,240,528.377655,84.06685066,223.6379814,250,545.1886749,88,234.4235992,269.2283106,601.4506989,91.92397499,240,260,586.3416138,90.86074448
442,852,Free State,GBIF,e,14573052,25.707917,-29.957917,155.3795815,334.489994,424.75,61.83612251,146.3415527,311.7429199,276.0019531,84.28027344,113.25,311.75,446.25,54.75,145.5,317.25,397,52,190,300.0076532,441.5774536,63.52845192,190,301.0830593,441.1501846,63.50161266,207.5870323,300,425.1974335,59.64067841,210,300,438.2120895,57.48368073
443,853,Limpopo,GBIF,e,13868632,28.207917,-24.29125,184.0520811,272.3199987,618,84.97651863,173.6601563,266.9614258,507.6523438,93.80151367,144.75,270.5,623.75,75.5,173.5,277.75,580.5,76.5,216.6365004,220,526.860527,86.99342537,214.9472141,222.4764776,540.4967194,89.77640724,225.0795412,249.2888117,604.9977875,93.27594948,230.0821257,240.1575375,584.7971802,92.62850189
444,855,Free State,GBIF,e,14521260,26.04125,-29.54125,155.9916663,329.7200108,484.5,63.6569519,147.2412109,314.3845215,353.7741699,79.41772461,113.5,313.25,528,55.25,146.75,317.5,473.5,54,189.9474335,308.1634903,542.6311951,68.42868614,189.9925137,310,536.4452209,68.89731979,201.9438362,300,524.0510101,66.49831963,209.5507813,300,534.6161499,63.93577576
445,861,North West,GBIF,e,14189760,26.874583,-26.874583,173.4624958,286.4800072,606.5,74.22610855,160.7019043,291.5456543,476.5788574,86.93432617,128.5,284.5,660.25,65,159.75,287.75,599.25,65,200,273.3798313,586.3928375,78.64789009,200,283.8419199,585.9019775,79.62445259,210,280,605.2229309,78.87622261,220,280,630.3781433,80.93136406
446,862,Free State,GBIF,e,14407304,26.207917,-28.624583,164.3449974,333.6999893,530,67.29133034,154.2333984,336.7814941,393.2741699,86.73144531,120.25,330,569.75,61,153.75,334,512,60.5,199.9135303,290,578.6269531,71.00143242,199.9923468,299.8227549,571.8329926,72.53072357,210,296.0150814,572.2778778,70.04148102,211.8933582,290,580.7079773,69.13494301
447,863,Western Cape,GBIF,e,15080538,19.29125,-34.04125,154.5800018,204.2399979,755.75,52.89254665,140.1210938,192.6833496,776.6984863,49.9777832,117.75,249.5,917,53.25,145,208.75,879,60,167.8241825,208.3032703,723.9964905,55.44894981,170.9430981,207.9206038,711.6192322,56.832757,174.8710012,211.8187904,707.6779785,51.18192196,176.6479063,214.6369934,685.9743958,50.84668541
448,864,North West,GBIF,e,14189706,24.624583,-26.874583,183.4295893,313.6600018,490.5,79.87259865,170.762207,321.4433594,340.7280273,106.2126465,141,302.25,533,74,166,322,464.25,69,210,280,461.3747101,81.98906326,210,290,451.5270615,83,220,280,463.2349396,80,229.9147177,280,469.0664749,79.07691002
449,866,North West,GBIF,e,14189716,25.04125,-26.874583,179.6275043,314.3200016,512.25,77.88619804,166.1694336,325.708252,341.4001465,108.8439941,137.5,306,520,75.25,161,325.5,461.5,70.75,210,280,496.5871048,81,210,290,489.6688995,82,220,277.6926327,502.5451202,80.0259285,220.0424719,274.7656822,513.2452469,80
450,867,Free State,GBIF,e,14407302,26.124583,-28.624583,164.7741699,338.0000019,521,67.40295792,155.182373,337.2932129,383.0187988,87.97216797,121.5,330,559,61.25,154.5,333.25,502,60.5,200,290,573.9061279,71.46571159,200,299.2330933,567.3166809,73.09514427,210,297.7828169,567.6593475,70.73170471,214.6783352,290.1689434,575.4338379,69.5943203
451,869,North West,GBIF,e,14189708,24.707917,-26.874583,184.3358374,313.1499958,493.25,79.66864395,170.6499023,324.0861816,339.1240234,107.6428223,141.25,305.75,531.5,74.25,166,324.75,464.5,69.5,210,280.1233673,449.5677338,81.66737747,210,290.9892464,440.2974396,82.95270348,220,280,451.8703613,80,230,280,458.6112289,79.59693336
452,877,North West,GBIF,e,13992936,27.54125,-25.29125,197.5483322,282.5700092,603,78.8289547,191.7653809,280.5527344,463.6425781,97.13354492,163.25,271.5,617.5,73.25,189.75,290.75,575.5,75,229.9848604,250,506.9742966,83.06756592,229.9705458,259.7366714,514.0815201,86.06317329,238.8062906,270,565.1897125,88.6117897,240,270,560.0960236,87.8056488
453,879,Limpopo,GBIF,e,13806504,29.54125,-23.79125,177.8375006,234.54,647.25,79.92806625,167.6867676,211.532959,560.7553711,84.02880859,142.75,218.75,708.75,71.75,167,229.5,637.25,71.5,210.6517076,210,422.0807419,83.97760391,210,214.5921612,444.9880829,86,219.1507244,220,490.5198593,91.0015316,226.9595051,210,456.7359085,88
454,881,Free State,GBIF,e,14448748,26.374583,-28.957917,163.5920858,320.719986,560,65.70789909,153.748291,321.8129883,420.2941895,78.84008789,120.25,321.75,596,57,153.25,324.75,536.5,57,197.980566,300,549.3076782,70.88740349,198.9447737,302.1488667,543.6764221,72,209.673152,300,539.8787231,69.51575661,211.2131786,298.151269,548.5818176,67.39185333
455,883,Mpumalanga,GBIF,e,13879074,31.624583,-24.374583,218.4058285,220.9300041,587.75,79.28548813,212.9208984,226.4116211,453.0471191,84.24316406,184.75,235.25,605.5,70.75,210.25,247,545,67,249.9640274,180.0852823,530.1116333,82.0103035,249.4135714,188.6216068,563.542038,84.85569954,251.5559912,200,648.0010223,93.90213776,260,190,591.9741974,91.45414543
456,884,Free State,GBIF,e,14490168,25.54125,-29.29125,161.6554213,326.3000107,452.25,64.44749832,153.3308105,310.1938477,316.3029785,86.43896484,119.25,305.75,489.75,57.75,152.25,310.25,437.75,54.25,190.421381,310,528.7504578,68,192.358017,310,520.2839508,68,209.9143791,300,504.8774261,65.99342537,210,301.1157036,516.7086716,64
457,886,North West,GBIF,e,14200054,24.124583,-26.957917,181.1804199,304.2399979,464,80.66033363,165.7988281,316.5224609,337.9223633,105.708252,133,298.75,534.25,74.25,162,315.25,458.75,68,205.6716108,270,459.8327103,79.73379707,209.9155283,280,446.9925156,80.8174839,220,270,460.6026993,78.80195618,220,270,465.5968094,78.03346825
458,887,KwaZulu-Natal,GBIF,e,14272746,31.29125,-27.54125,180.3904152,195.0299978,803.5,65.83392334,169.1394043,204.9130859,707.7734375,62.98217773,137.25,202.25,833.5,58.5,167.5,201.5,819.75,60.75,194.9810505,199.1621399,829.3575287,70.88293839,193.8143826,200.2735901,877.7115326,75.92935944,204.6005106,209.3956995,843.4087677,75.57404137,209.6998453,195.6669331,837.9360352,74.14446449
459,888,Free State,GBIF,e,14490176,25.874583,-29.29125,160.8687496,329.4799995,475,64.93039513,153.989502,310.8007813,340.1035156,82.91186523,119.75,308.5,514.5,55.75,153,312,460.75,55,191.635294,310,563.3278503,70.02389717,194.2972279,310,554.7518921,70.66399002,208.9913797,300,543.5299835,68.33143616,210.0143147,300,554.6807556,66.0436554
460,893,Mpumalanga,GBIF,e,14241638,30.124583,-27.29125,135.4975009,233.8600016,764,75.70730972,129.342041,244.8588867,667.9855957,64.51611328,98.25,235.75,814.75,61,128.25,243.5,778.5,66,154.1764235,210,871.4750519,78,152.2540712,210.0367785,911.8090057,81.99155235,163.9840269,230,877.5711517,81.0464325,168.5857773,219.1991711,896.2039642,82.57098198
461,895,Free State,GBIF,e,14490170,25.624583,-29.29125,160.822916,326.6899967,458.25,64.51127625,152.8635254,310.6555176,322.6291504,85.8828125,119.25,306.75,495.5,56.75,151.5,310.25,444.25,54,190.5202341,310,550.0927887,68.40966225,192.4903393,310,541.3401489,68.51371765,208.4943199,300,526.6298065,66.21882439,210,300.170083,538.6180725,64.10562325
462,900,North West,GBIF,e,14148290,25.624583,-26.54125,176.6795826,295.989995,564,78.51220131,167.0180664,298.1069336,400.7683105,101.9365234,137.75,283.25,585.5,72.75,163.5,297,526.25,69.5,200,270,490.5018234,80.27669334,200,280,488.2032852,82.84153938,210,260,515.304039,82.6872921,220,263.0430984,527.4089813,82.34231377
463,901,Free State,GBIF,e,14282970,25.624583,-27.624583,172.9512548,317.8600025,501.25,73.51363564,170.1101074,325.5341797,356.7568359,107.5273438,139,311.5,542.5,69.25,168.25,319.5,481.5,66,210,290,493.8756638,74.89192581,210,292.170372,487.8353577,76.12722588,220,280,484.7578049,73.79441833,225.5385733,280,500.984993,74.82338905
464,902,Free State,GBIF,e,14469452,25.707917,-29.124583,164.9983358,332.9100132,461.5,65.65117073,157.4626465,313.9619141,318.6606445,89.36889648,123.5,309,489.75,58.75,156.5,313.5,441,56,200,309.5694733,542.7354126,69.21727562,200,310,534.1984863,69.76741409,210,300,523.7821198,67.591856,218.5692215,301.8767643,534.4348755,65.60139084
465,903,Free State,GBIF,e,14500534,25.79125,-29.374583,159.1366673,328.1600094,467,63.99256229,151.4794922,310.6621094,332.947998,82.94384766,117.75,307.75,505.25,56.25,150.75,311.75,452,54,190,310,576.1281738,69.09458733,190,310,567.4689789,69.44561768,205.5052423,300.215826,553.2064362,67.08248138,209.8294401,301.0190344,565.7155914,64.98561478
466,905,Eastern Cape,GBIF,e,14749198,26.79125,-31.374583,119.8287511,292.3200083,608,54.76098919,103.763916,281.4487305,471.4958496,43.10424805,74.75,285.75,620.5,31,101,297.25,582,35.25,138.8122416,250,703.7831421,58.19317245,140.6895661,259.2667675,688.5969391,56.18863297,149.856708,260.3411245,653.0863342,55.54950809,155.9580255,258.7862682,703.4154205,56.93965721
467,906,Mpumalanga,GBIF,e,13951600,31.874583,-24.957917,217.0141697,232.1699953,622,76.27675629,212.6984863,221.9853516,523.1437988,71.8269043,185.5,224,675.75,63.25,210.5,237.75,617.75,59.75,249.9472618,180,553.5296173,77.54580307,249.9296856,180,585.2284088,81.31681252,254.7761726,195,672.4584351,92.01047516,260.2392578,188.2139397,603.3444366,87.37199402
468,908,Limpopo,GBIF,e,13941168,28.874583,-24.874583,196.9016647,282.1399975,566.75,86.299757,185.5471191,266.8657227,459.0561523,91.33251953,157,268.25,596,75.5,184.25,280,562,78,230,245.8385515,552.6886597,84.87373352,229.8411465,248.6210203,573.8446808,88,240,264.0126133,629.1827698,92.705019,242.3512936,260,606.7155609,90.82897568
469,909,Gauteng,GBIF,e,14137994,28.29125,-26.457917,154.9354172,255.0099993,685.5,77.0527401,146.3273926,279.3879395,574.1037598,82.52514648,119,263.5,721.75,65.5,144.75,279.75,691.5,69.5,179.0672016,240,718.4496002,81,179.1692495,250,731.5753784,83,191.3958216,260,754.1286926,82.95719337,196.1271429,260,777.7801971,84.71225166
470,910,Free State,GBIF,e,14355574,29.124583,-28.207917,141.5787506,252.4100018,717,71.26344681,126.2060547,274.442627,585.6706543,66.05688477,94.5,265,728,56.5,125,273.75,684.25,61.75,165.252862,233.4442139,710.5445404,76.53554153,164.9921036,236.3828564,726.0220947,78.98655128,177.3014355,240,697.9875183,76.53785324,181.6649532,237.6046181,721.5095215,77.38456535
471,911,Free State,GBIF,e,14479820,26.04125,-29.207917,159.7979188,330.8200073,495.25,65.51500893,153.7954102,307.5942383,370.2978516,79.97021484,119.75,304.75,546.75,56.25,153.25,309.5,490.25,56,189.8027515,310,542.6021118,70.21785164,191.8199348,310,535.2348785,71.48629379,207.747674,300,528.0267181,69.09569931,209.6411276,300,537.7064667,66.78193474
472,912,Free State,GBIF,e,14262290,27.29125,-27.457917,167.5791693,289.9799967,606.75,69.56601715,156.4907227,293.3305664,495.5368652,78.8815918,124,287.5,670.25,59.75,156,291.75,615,62,190,270.0844717,622.3037567,74.43300438,190,280.0844717,621.0045929,75.65785217,201.2962532,270,623.9480896,74.19407082,209.6621132,270,648.939682,76.95776367
473,915,Eastern Cape,GBIF,e,14697388,26.374583,-30.957917,148.5579181,312.0899916,501,57.74350548,140.2333984,305.7683105,362.6569824,67.97558594,111,303.25,522.75,51.75,139.25,317.75,470.5,48,176.189208,297.1468115,551.7684326,54.16757488,177.6619768,302.4075317,543.1760712,52.53059292,186.2572479,304.8035431,517.9844513,49.37607098,191.3539124,299.6953058,554.4591827,50.48721981
474,916,Free State,GBIF,e,14417660,26.04125,-28.707917,167.246666,337.5799847,504.25,67.42219734,158.0966797,332.9755859,358.3952637,89.96606445,124.25,327.25,535.5,60.75,157.5,329.25,478.75,60,200,296.587739,549.0658875,71.82250214,200,300,543.2771912,73.34925079,210,300,541.8208618,70.86874199,219.9467564,300,548.5523376,69.38194656
475,918,Free State,GBIF,e,14303682,25.29125,-27.79125,176.0824966,321.1699963,489,74.63383675,167.322998,331.2727051,330.6179199,106.807373,137,311,507.5,68,165.5,322.5,455.75,65,210,290,478.2800293,76.00494576,210,300,469.3029022,77.52253723,220,285.803833,462.5091019,74.53985405,223.9774513,283.8163805,476.4635391,74.32450867
476,920,North West,GBIF,e,14024004,27.04125,-25.54125,187.7395821,269.0200043,660.5,79.54098701,179.5454102,275.763916,523.2265625,91.03222656,152.25,261.5,692.25,71.5,177,282.25,638.5,71.5,217.0322418,240,517.649826,80,216.8694687,249.9140596,523.1228867,82,225.0807571,260,581.049469,84,227.7052498,260,578.2872162,84.79531288
477,921,Western Cape,GBIF,e,15080570,20.624583,-34.04125,179.9775028,226.71,380.5,22.05719995,166.1386719,230.0175781,485.9753418,22.04516602,141,298.75,554.75,21,170,250.75,536.75,22.75,186.5479898,206.4275789,529.707016,18,188.0660868,213.2716656,518.8378983,17.30936193,194.6379709,223.8880157,530.4124451,24.23517179,197.7306414,226.4275789,518.8046646,25.76579142
478,924,North West,GBIF,e,14003282,26.957917,-25.374583,191.5850019,274.1900015,656.75,80.32764244,182.6904297,273.1411133,509.9248047,90.76318359,154.5,261.75,678.5,72,180.5,281,624,72.25,219.1710472,240,497.2851944,80,219.0182257,250,502.0146713,82.13749313,227.688632,260.1228857,560.6884308,84.20853615,230.6860161,260,556.6172485,85
479,927,Limpopo,GBIF,e,13951512,28.207917,-24.957917,191.2212467,277.0899963,593.5,84.34710312,183.2919922,269.6337891,484.1984863,96.12207031,154.25,268,628,75.25,181.5,281,586.25,77.5,225.3740072,240,537.1384277,85,221.1015463,244.5464945,552.1883698,88.01896667,231.6117954,260.0328779,609.8170319,92,240,260,594.7571716,91.16533852
480,928,Northern Cape,GBIF,e,14334754,24.957917,-28.04125,181.1095858,313.2699966,475.5,73.64368057,166.5727539,330.5844727,315.1484375,100.7966309,135.25,311.25,489,64.75,164.25,323.75,438.25,61,210,290.6147146,471.6077194,74.39794922,210,300,456.6711197,75.12178993,220,300,456.841774,73.40681839,226.587677,299.0803862,466.8607788,72.75080299
481,929,Northern Cape,GBIF,e,14738750,23.124583,-31.29125,151.893332,333.4100056,265,56.55650043,140.6787109,310.8061523,144.9138184,85.93798828,107.75,323.5,287,61.75,141.25,332.5,246.25,55.5,189.8979521,300,260.6483116,61.36807442,190,300,258.7755775,57.66666222,200,310,240.4397736,52.45209789,200.570488,320,245.8037758,51.46684456
482,931,North West,GBIF,e,14013640,26.874583,-25.457917,190.9987497,281.9299984,648.5,80.47135353,183.3352051,272.2341309,507.9919434,91.33886719,155.5,258.5,675.75,71.5,180.75,279.5,622,71.5,220,240,513.9726181,80.36417198,220,250,519.3803711,82.42120552,229.9671221,260,578.3837738,84.21228409,233.4094048,260,575.1759033,85.02718925
483,932,Free State,GBIF,e,14479824,26.207917,-29.207917,156.24125,325.350008,524.75,65.52056694,150.3435059,307.4787598,409.0493164,76.34960938,116,303.75,588.25,56.25,149.75,309.25,528.5,56,189.993,310,608.5173035,70,189.993,310,601.115097,71.55116272,199.993,300,594.6606445,69,209.0362978,300,605.1194,66.00829697
484,934,Limpopo,GBIF,e,13765106,31.29125,-23.457917,221.7191601,234.9499989,503,81.46179962,215.5822754,217.0151367,388.8518066,100.1169434,183.75,238.75,534,73.5,214,247,468.25,69.75,250.1712227,200,507.1209488,86.04157066,250,200,534.4324341,87.79095459,260,200,641.4915009,103.4944115,267.2045326,200,583.9788971,100.6302662
485,936,Northern Cape,GBIF,e,14386550,24.79125,-28.457917,185.0233364,319.9899912,457.5,72.42421913,172.8251953,322.1433105,292.2160645,95.40429688,140.5,309,462.75,64,170.5,318.5,413.75,59.25,215.7642555,291.7253447,412.8415985,72,220,300,398.965889,72,229.8979521,309.521966,403.6821213,72,230,301.6364717,409.9812241,71.92294884
486,939,Free State,GBIF,e,14428016,25.874583,-28.79125,168.8045835,334.0099907,477.75,67.41049767,160.1115723,326.8449707,327.2199707,93.03051758,126.25,321,496.75,62.5,159.25,325.25,449.25,59.75,200.2776384,300,537.8401489,72,202.6841927,300,532.0889587,73.99671173,213.8020754,300,528.0888824,71.17740822,220,300,535.1845703,69.66621399
487,942,Free State,GBIF,e,14407294,25.79125,-28.624583,168.8245821,337.9299927,470.75,68.61358452,159.5541992,331.5336914,318.607666,97.54443359,126.25,324.75,492.5,63.25,158.75,329.25,442,61,200.5257273,290,554.2823029,73.06455421,208.2952404,293.9234972,547.8188324,75.07913971,217.7638435,300,545.5155029,72.35329437,220,299.2221451,553.1065674,71.14678192
488,943,Northern Cape,GBIF,e,14728390,23.124583,-31.207917,154.3920827,334.0799999,261.5,57.69505882,143.7807617,310.4555664,137.7800293,89.38085938,110.5,321.25,279.75,64,144.5,330.75,239.25,57,190,300,252.7405472,60.08561993,190,300,250.8554688,56.37969685,200.0864315,310,233.2874146,51.30967903,207.8702831,320,238.2202606,50.30997467
489,945,North West,GBIF,e,14241536,25.874583,-27.29125,169.4241667,329.1300011,553.5,73.19837761,164.2680664,303.6428223,424.5036621,94.29272461,132.25,300.5,619.75,67.5,162.75,306.5,546.25,64.25,201.9974041,279.2797422,523.1488037,76.72615814,206.4328337,283.4612322,520.0075836,78.35107422,219.2066574,270,525.6700134,76.1544838,220,269.9311113,542.3641052,76.73703384
490,946,Free State,GBIF,e,14448740,26.04125,-28.957917,164.4354153,332.2399998,503.5,66.29670715,157.6123047,318.1020508,362.7773438,84.51000977,123.75,313.5,540.25,58.25,157,315.75,482.5,57.75,199.8969698,300,549.1484833,71.01871109,200,309.7237539,542.8040009,72.47278404,210,300,538.034317,70,217.7727842,300,545.3816376,67.88988686
491,947,Free State,GBIF,e,14251914,26.624583,-27.374583,176.5591669,294.7399998,599.5,69.40996552,159.0166016,333.0751953,452.7504883,87.30273438,125.5,328.75,639,62,158.25,329,577.75,62,200,290,556.9571686,73.95359802,200,300,550.6938782,75.1232872,210,280,568.1903839,75.11555672,217.4883795,280,594.8336792,78.50291443
492,948,North West,GBIF,e,14251896,25.874583,-27.374583,170.9958363,325.3099918,542,72.69453239,165.6384277,306.7546387,411.0905762,94.98803711,133.5,302.25,603,67,164.5,308.25,532.5,64,209.3000031,280,513.7606659,75.96139526,210,290,510.1963043,77.79726791,220,272.5564432,514.3711929,75.51092911,220,270.4280472,531.2303772,76.06705093
493,950,Free State,GBIF,e,14314068,26.374583,-27.874583,172.7820826,306.6699982,545.25,67.03577232,161.0668945,305.329834,399.9350586,88.21386719,128,294.5,587,60.25,160.75,304.5,522.5,60,200,300,539.5665131,70.05563927,200,300.0771523,531.2463531,71,210,290.7229662,542.4895477,70.44253159,215.2399302,290,564.5650635,73.62293816
