"","X","Y","bio1","bio12","bio15","bio7"
"259",134.770833333333,52.2291666666667,-41.1933326721191,674,84.8181991577148,570.960006713867
"260",103.3125,52.2291666666667,-2.69499957561493,541,87.572380065918,465.320014953613
"261",21.5208333333332,-18.4375,226.065006256104,515,113.434982299805,287.119979858398
"262",32.6041666666665,4.02083333333337,195.563335418701,1450,63.0840530395508,140.120000839233
"263",28.5624999999999,-0.0208333333333002,225.913333892822,1398,23.1244029998779,110.559997558594
"264",71.4374999999998,48.9791666666667,34.4250011444092,241,22.2891254425049,479.960021972656
"265",134.729166666666,-5.81249999999996,270.037498474121,2623,29.867805480957,81.4000129699707
"266",33.0624999999999,2.2291666666667,233.040008544922,1339,52.9379920959473,165.839996337891
"267",142.895833333333,-35.0208333333333,168.066673278809,330,19.8203964233398,283.920021057129
"268",28.9374999999999,8.4791666666667,279.583339691162,860,101.372840881348,194.360027313232
"269",126.145833333333,71.8958333333334,-135.368328094482,319,43.6815490722656,507.480010986328
"270",103.729166666666,22.5625,195.259990692139,1730,81.3897399902344,192.399997711182
"271",13.8541666666666,-1.0208333333333,243.218326568604,1820,54.386775970459,112.200012207031
"272",121.8125,31.0208333333334,162.243328094482,957,48.3019027709961,293.920001983643
"273",49.2291666666665,15.0208333333334,233.010005950928,100,68.1214981079102,217.079982757568
"274",37.3541666666665,20.7708333333334,267.416667938232,64,112.926773071289,174.000015258789
"275",124.3125,53.1041666666667,-29.614999294281,475,99.3183212280273,584.360046386719
"276",43.7708333333332,25.8125,249.559993743896,172,107.750831604004,369.279975891113
"277",33.1041666666665,12.4791666666667,283.20499420166,448,125.564407348633,263.879985809326
"278",31.2291666666665,-21.3125,227.83332824707,581,93.5187454223633,234.759998321533
"279",-4.0208333333334,55.6458333333334,75.0733327865601,1529,31.6706733703613,166.919994354248
"280",137.395833333333,35.9375,70.3066682815552,1897,48.7336235046387,341.640014648438
"281",34.8124999999999,15.7291666666667,289.611663818359,174,150.865447998047,275.640029907227
"282",39.8958333333332,30.1875,209.113330841064,71,77.6031494140625,375.359992980957
"283",23.4374999999999,37.8958333333334,169.404754638672,449,66.3874893188477,255.190467834473
"284",28.6874999999999,-27.0208333333333,154.738330841064,705,71.3432922363281,284.84001159668
"285",92.6874999999998,28.8541666666667,-9.79166626930237,353,99.4680023193359,298.71997833252
"286",113.5625,0.812500000000043,249.659996032715,4159,19.6011028289795,100.52001953125
"287",115.479166666666,1.1041666666667,221.259994506836,3577,18.3999977111816,95.9200096130371
"288",14.1874999999999,-21.9375,195.54500579834,21,79.2527084350586,172.439994812012
"289",73.1458333333331,60.1041666666667,-14.6650004386902,546,44.0013008117676,490.839996337891
"290",20.0208333333332,20.5208333333334,245.38667678833,5,63.5531730651855,310.15998840332
"291",-42.0208333333333,-11.1041666666666,233.813323974609,569,90.5205917358398,175.399990081787
"292",-1.56250000000007,18.3958333333334,288.600006103516,80,135.475708007812,290.999984741211
"293",93.0208333333331,36.4791666666667,-19.8300004005432,117,107.764358520508,394.039993286133
"294",34.4374999999999,6.64583333333337,254.996662139893,1167,52.6176986694336,192.560005187988
"295",93.6458333333331,34.0625,-25.5866670608521,339,109.519409179688,378.440017700195
"296",107.5625,55.6041666666667,-38.4683346748352,389,75.8285217285156,548.079986572266
"297",-6.27083333333339,25.6875,261.235008239746,13,55.8960075378418,382.280006408691
"298",5.14583333333326,12.1458333333334,281.140003204346,784,118.942428588867,237.639999389648
"299",120.3125,-23.4791666666666,238.996658325195,268,75.8623886108398,318.880004882812
"300",8.35416666666659,13.6875,273.174991607666,379,157.263763427734,246.12003326416
"301",38.0624999999999,40.3125,65.9850025177002,600,44.5326080322266,318.560009002686
"302",73.3958333333331,48.1875,33.5533332824707,233,27.5854244232178,487.200012207031
"303",131.645833333333,53.1875,-53.381667137146,627,87.2936477661133,592.599983215332
"304",26.1458333333332,-28.3541666666666,162.616672515869,538,68.5157470703125,344.31999206543
"305",114.354166666666,23.9791666666667,191.889991760254,1877,66.6887359619141,243.320007324219
"306",-9.35416666666672,16.1458333333334,296.631660461426,247,143.384002685547,280.999984741211
"307",140.354166666666,50.4791666666667,-18.181666135788,635,53.5825843811035,465.15998840332
"308",132.854166666666,-22.3958333333333,223.16499710083,362,66.0658569335938,302.239990234375
"309",128.4375,38.4375,116.730899810791,1213,78.1169967651367,312.916679382324
"310",124.1875,-26.0208333333333,225.594997406006,209,51.6399688720703,334.520034790039
"311",3.93749999999992,21.9375,257.028331756592,29,114.012084960938,326.400032043457
"312",31.9791666666665,8.4791666666667,280.561676025391,788,97.5730514526367,190.960006713867
"313",53.4374999999998,21.8541666666667,289.016666412354,76,98.733528137207,311.240005493164
"314",-2.43750000000006,33.5625,153.753328323364,287,44.8042526245117,328.079986572266
"315",72.8958333333331,52.9375,26.9799995422363,306,43.2206153869629,482.200012207031
