Time	UpperNe	LowerNe	Ne
20502.58259	15980.345	2972.852	6794.623
20518.02128	15980.345	2972.852	6794.281
20533.45997	15980.345	2972.852	6794.623
20548.89867	15980.345	2972.852	6794.623
20564.33736	15988.170	2972.852	6795.081
20579.77605	15989.511	2972.695	6795.774
20595.21474	15989.511	2971.902	6795.237
20610.65343	15989.511	2971.902	6795.237
20626.09212	15989.511	2971.902	6795.237
20641.53082	15989.511	2971.902	6795.774
20656.96951	15993.412	2971.902	6795.937
20672.4082	15993.412	2971.902	6795.774
20687.84689	15994.101	2971.626	6795.237
20703.28558	15994.101	2971.626	6795.237
20718.72427	15994.105	2971.626	6795.774
20734.16297	15994.105	2971.626	6795.237
20749.60166	15994.105	2971.626	6795.237
20765.04035	15995.649	2971.626	6795.774
20780.47904	15995.649	2971.626	6795.774
20795.91773	15995.649	2971.340	6795.774
20811.35643	15995.649	2971.340	6795.774
20826.79512	15995.649	2971.340	6795.774
20842.23381	15995.649	2970.765	6795.237
20857.6725	15995.649	2970.765	6795.237
20873.11119	15995.649	2970.765	6795.237
20888.54988	15995.649	2970.765	6795.237
20903.98858	15995.649	2970.765	6795.081
20919.42727	15995.649	2970.765	6795.081
20934.86596	15995.649	2970.765	6795.237
20950.30465	16005.949	2970.765	6795.237
20965.74334	16005.949	2970.765	6795.237
20981.18203	16005.949	2970.765	6795.774
20996.62073	16005.949	2970.765	6795.774
21012.05942	16005.949	2970.455	6795.237
21027.49811	16005.949	2970.455	6795.237
21042.9368	16005.949	2970.455	6795.237
21058.37549	16005.949	2970.455	6795.774
21073.81418	16005.949	2970.455	6795.774
21089.25288	16005.949	2970.455	6795.774
21104.69157	16005.949	2970.455	6795.774
21120.13026	16008.224	2970.765	6795.237
21135.56895	16008.224	2970.765	6795.081
21151.00764	16008.224	2970.765	6795.237
21166.44633	16008.887	2970.765	6795.237
21181.88503	16008.887	2970.765	6795.237
21197.32372	16008.887	2970.765	6795.237
21212.76241	16008.887	2970.765	6795.237
21228.2011	16009.580	2970.765	6795.237
21243.63979	16009.580	2970.765	6794.630
21259.07848	16009.580	2970.765	6795.081
21274.51718	16011.192	2970.765	6795.081
21289.95587	16011.192	2970.765	6795.081
21305.39456	16015.749	2970.765	6795.081
21320.83325	16015.749	2970.765	6795.237
21336.27194	16028.240	2970.765	6795.955
21351.71063	16038.569	2970.765	6795.955
21367.14933	16038.569	2970.765	6795.955
21382.58802	16043.972	2970.765	6795.937
21398.02671	16043.972	2970.765	6795.964
21413.4654	16043.972	2970.765	6795.964
21428.90409	16043.972	2970.765	6795.964
21444.34279	16043.972	2970.765	6795.964
21459.78148	16043.972	2970.765	6795.964
21475.22017	16046.200	2970.765	6795.964
21490.65886	16046.200	2970.455	6795.964
21506.09755	16046.200	2970.455	6795.964
21521.53624	16046.200	2970.455	6796.278
21536.97494	16046.200	2970.455	6796.774
21552.41363	16046.200	2969.593	6796.774
21567.85232	16046.200	2969.593	6796.774
21583.29101	16046.200	2969.593	6796.774
21598.7297	16046.200	2969.593	6796.774
21614.16839	16046.200	2969.593	6796.774
21629.60709	16046.200	2969.593	6796.774
21645.04578	16046.200	2969.593	6796.774
21660.48447	16046.200	2969.593	6797.450
21675.92316	16046.200	2969.593	6797.450
21691.36185	16047.757	2969.593	6797.450
21706.80054	16059.027	2969.593	6797.450
21722.23924	16059.027	2969.593	6796.278
21737.67793	16059.027	2969.593	6796.278
21753.11662	16059.027	2970.455	6796.774
21768.55531	16059.027	2970.455	6796.774
21783.994	16059.027	2970.455	6796.774
21799.43269	16059.027	2970.455	6796.774
21814.87139	16059.027	2970.455	6795.955
21830.31008	16059.027	2970.455	6795.964
21845.74877	16059.027	2970.455	6795.964
21861.18746	16059.027	2970.455	6796.278
21876.62615	16072.010	2970.455	6796.774
21892.06484	16072.010	2970.455	6796.278
21907.50354	16072.010	2970.455	6796.774
21922.94223	16072.010	2970.455	6796.774
21938.38092	16072.010	2970.455	6797.450
21953.81961	16073.721	2970.455	6797.735
21969.2583	16073.721	2970.455	6797.450
21984.697	16072.199	2970.455	6797.450
22000.13569	16072.199	2970.455	6797.450
22015.57438	16072.199	2970.455	6797.450
22031.01307	16072.199	2970.455	6797.450
22046.45176	16072.199	2970.455	6797.450
22061.89045	16072.199	2970.455	6797.735
22077.32915	16072.199	2970.455	6797.735
22092.76784	16072.199	2970.455	6797.735
22108.20653	16072.199	2970.455	6797.735
22123.64522	16072.199	2970.455	6797.853
22139.08391	16072.199	2970.455	6797.853
22154.5226	16072.199	2970.455	6797.853
22169.9613	16072.199	2970.455	6798.125
22185.39999	16072.199	2970.455	6798.125
22200.83868	16072.199	2970.455	6798.256
22216.27737	16072.199	2970.455	6798.735
22231.71606	16072.199	2970.455	6798.735
22247.15475	16072.199	2970.455	6798.735
22262.59345	16072.199	2970.455	6798.735
22278.03214	16072.199	2970.455	6798.735
22293.47083	16072.199	2970.455	6798.735
22308.90952	16072.199	2970.455	6798.742
22324.34821	16072.199	2970.455	6798.742
22339.7869	16072.199	2969.593	6798.742
22355.2256	16072.199	2969.593	6798.742
22370.66429	16073.721	2969.593	6798.929
22386.10298	16074.213	2969.593	6798.929
22401.54167	16074.213	2969.593	6798.929
22416.98036	16074.213	2969.593	6798.970
22432.41905	16079.171	2969.593	6798.970
22447.85775	16079.171	2969.593	6798.970
22463.29644	16079.171	2969.593	6798.970
22478.73513	16081.305	2969.593	6799.058
22494.17382	16081.305	2969.593	6799.329
22509.61251	16081.305	2969.593	6799.058
22525.0512	16081.305	2969.593	6799.058
22540.4899	16083.165	2969.593	6799.058
22555.92859	16083.165	2970.455	6799.058
22571.36728	16083.165	2970.455	6799.058
22586.80597	16083.165	2970.455	6799.329
22602.24466	16083.165	2970.455	6799.329
22617.68336	16084.738	2970.455	6799.329
22633.12205	16084.738	2970.455	6799.329
22648.56074	16100.966	2970.455	6799.450
22663.99943	16100.966	2969.593	6799.377
22679.43812	16100.966	2969.593	6799.450
22694.87681	16100.966	2969.593	6799.450
22710.31551	16100.966	2969.593	6799.925
22725.7542	16100.966	2969.593	6799.925
22741.19289	16100.966	2968.740	6799.450
22756.63158	16100.966	2969.593	6799.925
22772.07027	16100.966	2969.593	6799.925
22787.50896	16100.966	2969.593	6799.925
22802.94766	16100.966	2969.593	6799.925
22818.38635	16100.966	2969.593	6799.925
22833.82504	16100.966	2970.455	6799.936
22849.26373	16100.966	2970.455	6799.936
22864.70242	16100.966	2970.455	6799.936
22880.14111	16100.966	2970.455	6800.036
22895.57981	16100.966	2970.455	6800.036
22911.0185	16100.966	2970.455	6800.361
22926.45719	16109.366	2970.455	6800.361
22941.89588	16109.366	2970.765	6800.361
22957.33457	16130.936	2970.765	6800.553
22972.77326	16134.260	2970.765	6800.808
22988.21196	16134.260	2970.765	6800.808
23003.65065	16134.260	2970.765	6801.451
23019.08934	16137.306	2970.765	6801.548
23034.52803	16137.306	2970.765	6801.548
23049.96672	16140.415	2970.455	6801.548
23065.40541	16140.415	2970.455	6801.613
23080.84411	16140.415	2970.455	6801.710
23096.2828	16140.415	2970.455	6802.109
23111.72149	16140.415	2970.455	6802.191
23127.16018	16140.415	2969.593	6802.191
23142.59887	16140.415	2969.593	6802.191
23158.03756	16140.415	2969.593	6802.191
23173.47626	16140.415	2969.593	6802.191
23188.91495	16143.715	2968.740	6802.191
23204.35364	16143.715	2968.740	6802.191
23219.79233	16143.715	2968.740	6802.191
23235.23102	16143.715	2968.740	6802.191
23250.66972	16143.715	2968.740	6802.191
23266.10841	16143.715	2968.740	6802.311
23281.5471	16143.715	2968.740	6802.431
23296.98579	16143.715	2968.740	6802.431
23312.42448	16143.715	2968.740	6802.522
23327.86317	16154.477	2968.740	6802.522
23343.30187	16154.477	2968.740	6802.522
23358.74056	16154.477	2968.740	6802.522
23374.17925	16154.477	2969.593	6802.522
23389.61794	16154.477	2969.593	6802.522
23405.05663	16154.477	2969.593	6802.522
23420.49532	16154.477	2969.593	6802.743
23435.93402	16154.477	2969.593	6802.743
23451.37271	16154.477	2969.593	6802.743
23466.8114	16154.477	2969.593	6802.743
23482.25009	16154.477	2969.593	6802.743
23497.68878	16166.759	2969.593	6802.743
23513.12747	16166.759	2969.593	6802.749
23528.56617	16166.759	2969.593	6803.103
23544.00486	16166.759	2969.593	6803.210
23559.44355	16166.759	2969.593	6803.210
23574.88224	16166.759	2969.593	6803.210
23590.32093	16166.759	2969.593	6803.210
23605.75962	16166.759	2968.740	6803.210
23621.19832	16166.759	2968.740	6803.210
23636.63701	16166.759	2968.740	6803.103
23652.0757	16166.759	2968.740	6803.103
23667.51439	16172.753	2968.740	6802.908
23682.95308	16185.428	2968.740	6802.908
23698.39177	16186.630	2968.740	6802.908
23713.83047	16186.630	2968.740	6802.908
23729.26916	16193.585	2968.740	6802.908
23744.70785	16193.585	2968.740	6802.908
23760.14654	16193.585	2968.740	6802.908
23775.58523	16193.585	2968.740	6803.103
23791.02393	16193.585	2968.740	6803.103
23806.46262	16193.585	2968.740	6802.908
23821.90131	16193.585	2968.740	6802.908
23837.34	16193.585	2968.740	6802.908
23852.77869	16193.585	2968.740	6802.908
23868.21738	16193.585	2968.740	6803.103
23883.65608	16193.585	2968.740	6803.210
23899.09477	16193.585	2968.740	6803.210
23914.53346	16193.585	2969.593	6803.622
23929.97215	16193.585	2970.455	6803.622
23945.41084	16193.585	2970.455	6804.904
23960.84953	16193.585	2970.455	6804.904
23976.28823	16193.585	2970.455	6804.904
23991.72692	16193.585	2970.455	6804.904
24007.16561	16193.585	2970.765	6804.904
24022.6043	16193.585	2970.765	6804.904
24038.04299	16193.585	2970.765	6804.904
24053.48168	16193.585	2970.765	6804.904
24068.92038	16186.630	2970.765	6803.622
24084.35907	16186.630	2970.765	6803.622
24099.79776	16186.630	2971.340	6803.956
24115.23645	16186.630	2971.340	6803.622
24130.67514	16186.630	2971.340	6803.622
24146.11383	16186.630	2971.340	6803.622
24161.55253	16186.630	2971.340	6803.622
24176.99122	16186.630	2971.626	6803.956
24192.42991	16186.630	2971.340	6803.622
24207.8686	16186.630	2971.340	6803.622
24223.30729	16186.630	2971.340	6803.622
24238.74598	16186.630	2971.340	6804.904
24254.18468	16193.585	2971.340	6804.904
24269.62337	16193.585	2971.340	6804.904
24285.06206	16202.048	2971.626	6804.904
24300.50075	16204.045	2971.626	6804.904
24315.93944	16221.729	2971.626	6804.904
24331.37813	16221.729	2971.626	6804.904
24346.81683	16236.944	2971.626	6804.904
24362.25552	16236.944	2971.626	6804.904
24377.69421	16236.944	2971.902	6806.046
24393.1329	16239.253	2971.626	6806.046
24408.57159	16239.253	2971.626	6806.046
24424.01029	16239.253	2971.626	6806.046
24439.44898	16239.253	2971.626	6806.046
24454.88767	16239.253	2971.626	6806.046
24470.32636	16239.253	2971.626	6804.904
24485.76505	16239.253	2971.626	6804.904
24501.20374	16239.253	2971.626	6804.904
24516.64244	16239.253	2971.626	6804.904
24532.08113	16239.253	2971.626	6804.904
24547.51982	16239.253	2971.626	6804.904
24562.95851	16239.253	2971.626	6804.904
24578.3972	16246.219	2971.626	6806.046
24593.83589	16246.551	2971.626	6804.904
24609.27459	16246.551	2971.626	6804.904
24624.71328	16246.551	2971.626	6804.904
24640.15197	16246.551	2971.626	6804.904
24655.59066	16246.551	2971.626	6804.904
24671.02935	16246.551	2971.902	6806.046
24686.46804	16246.551	2971.902	6806.307
24701.90674	16246.551	2971.902	6806.307
24717.34543	16246.551	2971.902	6806.307
24732.78412	16246.551	2971.902	6806.307
24748.22281	16246.551	2971.902	6806.307
24763.6615	16246.551	2971.902	6807.072
24779.10019	16246.551	2971.902	6807.072
24794.53889	16246.551	2971.902	6807.072
24809.97758	16246.551	2971.902	6806.307
24825.41627	16246.551	2971.902	6806.307
24840.85496	16246.551	2971.902	6806.307
24856.29365	16246.551	2971.902	6806.307
24871.73234	16246.551	2971.902	6806.307
24887.17104	16246.551	2971.902	6806.278
24902.60973	16246.551	2971.902	6806.278
24918.04842	16246.551	2971.902	6806.278
24933.48711	16246.551	2971.902	6806.307
24948.9258	16246.551	2972.695	6807.072
24964.3645	16246.551	2972.695	6807.072
24979.80319	16246.551	2972.695	6807.072
24995.24188	16246.551	2972.695	6807.072
25010.68057	16253.777	2972.695	6806.307
25026.11926	16253.777	2972.852	6806.307
25041.55795	16253.777	2972.852	6806.307
25056.99665	16253.777	2972.852	6806.307
25072.43534	16253.777	2972.852	6806.307
25087.87403	16253.777	2972.852	6806.307
25103.31272	16256.440	2972.852	6806.307
25118.75141	16256.440	2972.875	6806.307
25134.1901	16256.440	2972.875	6807.072
25149.6288	16256.440	2972.875	6807.072
25165.06749	16256.440	2972.875	6807.072
25180.50618	16256.440	2972.875	6807.072
25195.94487	16256.440	2972.875	6807.072
25211.38356	16258.993	2975.537	6807.374
25226.82225	16258.993	2975.537	6807.380
25242.26095	16258.993	2975.537	6807.374
25257.69964	16258.993	2975.537	6807.380
25273.13833	16274.941	2975.537	6808.212
25288.57702	16274.941	2975.537	6808.212
25304.01571	16274.941	2975.537	6808.212
25319.4544	16274.941	2975.537	6808.212
25334.8931	16274.941	2975.537	6808.212
25350.33179	16274.941	2975.537	6808.497
25365.77048	16274.941	2975.537	6808.497
25381.20917	16288.002	2975.537	6808.497
25396.64786	16288.002	2975.537	6809.126
25412.08655	16290.258	2975.537	6809.645
25427.52525	16290.258	2975.537	6809.645
25442.96394	16290.258	2975.537	6809.126
25458.40263	16290.258	2975.537	6809.126
25473.84132	16290.258	2975.537	6809.126
25489.28001	16290.258	2975.537	6809.126
25504.7187	16294.291	2975.537	6809.645
25520.1574	16294.291	2975.537	6809.126
25535.59609	16294.291	2975.537	6809.126
25551.03478	16294.291	2975.537	6808.497
25566.47347	16294.291	2975.537	6808.497
25581.91216	16294.291	2975.725	6809.645
25597.35086	16294.291	2975.725	6809.645
25612.78955	16294.291	2975.725	6809.645
25628.22824	16294.291	2972.875	6809.126
25643.66693	16303.636	2975.537	6809.645
25659.10562	16303.636	2975.537	6809.645
25674.54431	16303.636	2975.537	6809.645
25689.98301	16303.636	2975.537	6809.645
25705.4217	16303.636	2975.537	6809.126
25720.86039	16303.636	2975.537	6809.126
25736.29908	16306.942	2975.537	6809.645
25751.73777	16306.942	2975.537	6809.695
25767.17646	16306.942	2975.537	6809.695
25782.61516	16306.942	2975.537	6809.695
25798.05385	16306.942	2975.537	6809.695
25813.49254	16306.942	2975.537	6809.695
25828.93123	16306.942	2975.537	6810.446
25844.36992	16310.320	2975.537	6810.446
25859.80861	16310.320	2975.537	6810.446
25875.24731	16310.320	2975.537	6810.792
25890.686	16310.320	2975.537	6810.872
25906.12469	16310.320	2975.537	6810.872
25921.56338	16310.320	2975.537	6811.032
25937.00207	16310.320	2975.725	6811.092
25952.44076	16310.320	2975.725	6811.192
25967.87946	16310.320	2975.725	6811.192
25983.31815	16310.320	2975.985	6811.192
25998.75684	16310.320	2976.859	6811.440
26014.19553	16310.320	2976.859	6811.502
26029.63422	16310.320	2976.859	6811.502
26045.07291	16310.320	2976.859	6811.502
26060.51161	16310.320	2976.859	6811.502
26075.9503	16310.320	2976.859	6811.762
26091.38899	16310.320	2976.859	6811.762
26106.82768	16310.320	2976.859	6812.302
26122.26637	16310.320	2976.925	6812.302
26137.70507	16310.320	2976.925	6812.532
26153.14376	16310.320	2977.262	6812.638
26168.58245	16310.320	2977.262	6812.638
26184.02114	16310.320	2977.262	6812.638
26199.45983	16310.320	2977.262	6812.638
26214.89852	16310.320	2977.262	6812.763
26230.33722	16317.331	2977.262	6812.763
26245.77591	16317.331	2977.262	6812.763
26261.2146	16325.066	2977.262	6812.997
26276.65329	16325.066	2977.262	6812.997
26292.09198	16325.066	2977.262	6812.997
26307.53067	16325.066	2977.262	6813.140
26322.96937	16325.066	2977.262	6813.140
26338.40806	16325.066	2977.263	6813.375
26353.84675	16325.066	2977.870	6813.375
26369.28544	16325.066	2978.743	6813.656
26384.72413	16317.331	2978.743	6813.656
26400.16282	16317.331	2978.743	6813.772
26415.60152	16317.331	2978.743	6813.772
26431.04021	16310.320	2978.743	6813.772
26446.4789	16310.320	2978.743	6813.772
26461.91759	16310.320	2978.743	6813.772
26477.35628	16317.331	2978.743	6814.348
26492.79497	16317.331	2978.743	6814.348
26508.23367	16317.331	2978.743	6814.352
26523.67236	16317.331	2978.743	6814.352
26539.11105	16317.331	2978.743	6814.348
26554.54974	16317.331	2980.661	6814.348
26569.98843	16317.331	2980.661	6814.352
26585.42712	16317.331	2980.661	6814.463
26600.86582	16317.331	2981.201	6814.840
26616.30451	16310.320	2981.201	6814.840
26631.7432	16310.320	2981.201	6814.840
26647.18189	16310.320	2981.201	6814.840
26662.62058	16310.320	2981.201	6814.840
26678.05927	16310.320	2981.201	6814.840
26693.49797	16310.320	2983.252	6815.222
26708.93666	16310.320	2983.252	6815.821
26724.37535	16310.320	2981.201	6816.262
26739.81404	16310.320	2981.201	6816.262
26755.25273	16310.320	2981.201	6816.262
26770.69143	16310.320	2980.661	6816.262
26786.13012	16317.331	2980.661	6816.480
26801.56881	16317.331	2980.661	6816.480
26817.0075	16317.331	2980.661	6816.480
26832.44619	16317.331	2980.661	6816.262
26847.88488	16325.066	2980.661	6816.262
26863.32358	16325.066	2980.661	6816.262
26878.76227	16325.066	2980.661	6816.262
26894.20096	16325.066	2980.661	6816.262
26909.63965	16325.066	2980.661	6816.262
26925.07834	16325.066	2980.661	6816.262
26940.51703	16325.066	2980.661	6816.262
26955.95573	16325.066	2981.201	6816.262
26971.39442	16325.066	2981.201	6816.262
26986.83311	16325.066	2986.119	6816.909
27002.2718	16328.072	2986.119	6816.909
27017.71049	16328.072	2983.252	6816.854
27033.14918	16328.072	2983.252	6816.909
27048.58788	16328.072	2983.252	6816.909
27064.02657	16328.072	2986.119	6817.086
27079.46526	16328.072	2986.119	6817.322
27094.90395	16328.072	2986.119	6817.322
27110.34264	16328.072	2986.119	6817.322
27125.78133	16328.072	2986.119	6817.526
27141.22003	16328.072	2986.119	6817.526
27156.65872	16328.072	2986.119	6818.049
27172.09741	16328.072	2986.119	6818.049
27187.5361	16338.709	2986.119	6818.502
27202.97479	16338.709	2986.119	6818.049
27218.41348	16338.709	2986.119	6818.502
27233.85218	16338.709	2986.119	6818.049
27249.29087	16338.709	2981.201	6818.049
27264.72956	16338.709	2981.201	6818.049
27280.16825	16338.709	2981.201	6818.049
27295.60694	16338.709	2981.201	6818.502
27311.04563	16338.709	2981.201	6818.502
27326.48433	16338.709	2981.201	6818.841
27341.92302	16338.709	2981.201	6819.096
27357.36171	16340.393	2983.252	6820.017
27372.8004	16340.393	2983.252	6820.017
27388.23909	16341.688	2983.252	6820.078
27403.67779	16341.688	2983.252	6820.078
27419.11648	16341.688	2986.119	6820.078
27434.55517	16341.688	2986.119	6820.078
27449.99386	16343.533	2986.119	6820.078
27465.43255	16343.533	2986.119	6820.078
27480.87124	16343.533	2986.119	6820.078
27496.30994	16343.533	2986.119	6820.623
27511.74863	16343.533	2987.797	6820.078
27527.18732	16343.533	2987.797	6820.078
27542.62601	16343.533	2987.797	6820.623
27558.0647	16343.533	2987.797	6820.623
27573.50339	16343.533	2988.150	6821.218
27588.94209	16343.533	2988.150	6821.218
27604.38078	16343.533	2988.230	6821.218
27619.81947	16343.533	2988.230	6821.218
27635.25816	16346.077	2988.230	6821.218
27650.69685	16346.077	2988.230	6821.218
27666.13554	16346.077	2988.230	6821.609
27681.57424	16350.891	2988.230	6821.773
27697.01293	16350.891	2988.230	6821.773
27712.45162	16350.891	2989.274	6821.812
27727.89031	16350.891	2990.734	6822.109
27743.329	16350.891	2990.734	6822.109
27758.76769	16350.891	2993.276	6822.311
27774.20639	16350.891	2993.276	6822.630
27789.64508	16350.891	2993.276	6822.630
27805.08377	16350.891	2993.276	6822.630
27820.52246	16350.891	2993.276	6822.630
27835.96115	16350.891	2993.276	6822.970
27851.39984	16350.891	2993.276	6822.970
27866.83854	16350.891	2993.276	6822.970
27882.27723	16350.891	2993.276	6822.970
27897.71592	16350.891	2993.276	6822.970
27913.15461	16350.891	2993.276	6823.066
27928.5933	16350.891	2993.276	6822.970
27944.032	16350.891	2993.441	6823.066
27959.47069	16350.891	2993.441	6823.477
27974.90938	16350.891	2993.441	6823.477
27990.34807	16350.891	2994.659	6823.477
28005.78676	16371.622	2994.659	6824.007
28021.22545	16371.622	2994.659	6824.092
28036.66415	16371.622	2994.659	6824.092
28052.10284	16371.622	2994.659	6824.252
28067.54153	16371.622	2994.669	6824.264
28082.98022	16371.622	2994.669	6824.264
28098.41891	16371.622	2994.669	6824.264
28113.8576	16371.622	2995.036	6824.568
28129.2963	16371.622	2995.036	6824.568
28144.73499	16371.622	2995.036	6824.568
28160.17368	16371.622	2995.036	6824.705
28175.61237	16371.622	2995.036	6824.837
28191.05106	16371.622	2995.036	6825.204
28206.48975	16371.622	2996.296	6825.204
28221.92845	16371.622	2996.296	6825.256
28237.36714	16371.622	2996.296	6825.323
28252.80583	16371.622	2997.053	6825.508
28268.24452	16372.710	2997.430	6825.508
28283.68321	16372.710	2997.430	6825.830
28299.1219	16372.710	2997.430	6825.830
28314.5606	16372.710	2997.430	6825.830
28329.99929	16372.710	2997.430	6825.830
28345.43798	16372.710	2997.430	6825.830
28360.87667	16372.710	2997.430	6825.830
28376.31536	16382.079	2997.430	6825.830
28391.75405	16382.079	2999.482	6825.830
28407.19275	16382.079	3001.388	6826.108
28422.63144	16382.079	3001.388	6826.108
28438.07013	16382.079	3001.388	6826.158
28453.50882	16382.079	3002.497	6826.652
28468.94751	16382.079	3003.039	6826.966
28484.3862	16382.079	3003.039	6826.966
28499.8249	16382.079	3003.039	6827.013
28515.26359	16382.079	3003.039	6827.271
28530.70228	16384.694	3003.039	6827.812
28546.14097	16384.694	3003.039	6827.852
28561.57966	16384.694	3003.039	6827.852
28577.01836	16387.410	3003.039	6827.852
28592.45705	16387.410	3003.039	6827.852
28607.89574	16387.410	3003.039	6827.852
28623.33443	16387.410	3003.039	6828.152
28638.77312	16387.410	3009.963	6829.883
28654.21181	16394.491	3009.963	6830.010
28669.65051	16394.491	3009.973	6830.044
28685.0892	16394.491	3009.973	6830.010
28700.52789	16394.491	3009.973	6830.010
28715.96658	16394.491	3009.973	6830.044
28731.40527	16394.491	3010.131	6830.186
28746.84396	16400.727	3009.973	6830.293
28762.28266	16400.727	3010.131	6830.293
28777.72135	16400.727	3010.131	6830.654
28793.16004	16400.727	3010.131	6830.654
28808.59873	16400.727	3010.131	6830.654
28824.03742	16400.727	3010.131	6830.654
28839.47611	16402.524	3011.689	6831.381
28854.91481	16402.524	3011.689	6831.009
28870.3535	16400.727	3013.428	6831.381
28885.79219	16400.727	3013.428	6831.574
28901.23088	16400.727	3015.044	6831.648
28916.66957	16400.727	3015.044	6831.648
28932.10826	16400.727	3015.044	6831.654
28947.54696	16400.727	3015.044	6831.654
28962.98565	16400.727	3015.200	6831.712
28978.42434	16400.727	3015.200	6832.272
28993.86303	16400.727	3015.581	6832.272
29009.30172	16400.727	3015.581	6832.272
29024.74041	16400.727	3015.581	6832.357
29040.17911	16400.727	3016.044	6832.374
29055.6178	16400.727	3016.044	6832.646
29071.05649	16400.727	3016.706	6833.122
29086.49518	16400.727	3016.706	6833.122
29101.93387	16400.727	3016.706	6833.477
29117.37257	16400.727	3017.752	6833.477
29132.81126	16400.727	3018.429	6833.677
29148.24995	16402.524	3018.429	6834.281
29163.68864	16402.524	3018.429	6834.281
29179.12733	16402.524	3018.429	6835.247
29194.56602	16402.524	3022.202	6835.278
29210.00472	16402.524	3022.202	6835.360
29225.44341	16402.524	3022.202	6835.360
29240.8821	16402.524	3022.202	6835.360
29256.32079	16402.524	3022.202	6835.360
29271.75948	16402.524	3022.202	6835.409
29287.19817	16402.524	3022.202	6835.409
29302.63687	16404.320	3023.443	6836.286
29318.07556	16404.320	3023.443	6836.286
29333.51425	16405.818	3023.443	6835.481
29348.95294	16405.818	3023.443	6835.481
29364.39163	16405.818	3023.443	6835.481
29379.83032	16405.818	3023.443	6836.286
29395.26902	16405.818	3024.123	6836.304
29410.70771	16405.818	3028.242	6836.443
29426.1464	16405.818	3028.242	6836.443
29441.58509	16405.818	3028.242	6836.443
29457.02378	16405.818	3028.242	6837.541
29472.46247	16405.818	3030.931	6837.541
29487.90117	16405.818	3030.931	6837.852
29503.33986	16405.818	3031.510	6837.985
29518.77855	16405.818	3031.510	6837.985
29534.21724	16405.818	3031.594	6837.985
29549.65593	16405.818	3031.594	6837.985
29565.09462	16405.818	3031.594	6838.044
29580.53332	16405.818	3032.322	6838.044
29595.97201	16405.818	3033.235	6838.345
29611.4107	16405.818	3033.235	6838.345
29626.84939	16405.818	3033.235	6838.688
29642.28808	16412.535	3033.235	6838.983
29657.72677	16414.255	3034.128	6839.288
29673.16547	16414.255	3034.128	6839.844
29688.60416	16414.255	3034.473	6839.844
29704.04285	16414.255	3034.473	6839.853
29719.48154	16414.255	3034.473	6840.021
29734.92023	16414.255	3034.473	6840.293
29750.35893	16414.255	3034.473	6840.463
29765.79762	16414.255	3036.204	6840.463
29781.23631	16414.255	3036.204	6840.907
29796.675	16414.255	3036.204	6840.907
29812.11369	16414.255	3036.896	6840.907
29827.55238	16412.535	3036.896	6841.656
29842.99108	16412.535	3037.944	6841.656
29858.42977	16412.535	3037.944	6841.845
29873.86846	16412.535	3037.944	6841.969
29889.30715	16412.535	3037.944	6842.077
29904.74584	16412.535	3036.896	6842.077
29920.18453	16414.255	3036.896	6842.382
29935.62323	16414.255	3036.896	6842.382
29951.06192	16414.255	3037.944	6842.382
29966.50061	16414.255	3039.767	6842.476
29981.9393	16414.255	3040.563	6842.540
29997.37799	16414.255	3040.563	6842.922
30012.81668	16414.255	3040.563	6842.922
30028.25538	16414.255	3040.563	6842.922
30043.69407	16414.255	3040.563	6842.922
30059.13276	16414.255	3040.563	6843.479
30074.57145	16414.255	3040.563	6843.532
30090.01014	16414.255	3040.563	6844.011
30105.44883	16414.255	3040.563	6844.011
30120.88753	16414.255	3040.578	6844.367
30136.32622	16414.255	3041.093	6844.367
30151.76491	16414.255	3041.093	6844.862
30167.2036	16414.255	3041.093	6844.862
30182.64229	16414.255	3041.093	6844.579
30198.08098	16414.255	3043.246	6844.862
30213.51968	16414.255	3044.170	6844.862
30228.95837	16417.519	3046.693	6845.830
30244.39706	16417.519	3046.693	6845.830
30259.83575	16421.900	3046.693	6845.830
30275.27444	16421.900	3046.693	6845.830
30290.71313	16421.900	3046.693	6846.009
30306.15183	16421.900	3046.769	6847.007
30321.59052	16421.900	3046.769	6847.007
30337.02921	16427.775	3046.769	6847.532
30352.4679	16427.775	3046.992	6847.532
30367.90659	16427.775	3049.844	6848.156
30383.34529	16427.775	3049.844	6848.276
30398.78398	16427.775	3049.844	6847.532
30414.22267	16427.775	3051.367	6848.329
30429.66136	16427.775	3053.416	6848.329
30445.10005	16427.775	3054.898	6848.770
30460.53874	16427.775	3054.898	6848.770
30475.97744	16429.970	3054.898	6848.889
30491.41613	16436.010	3054.898	6848.889
30506.85482	16436.010	3054.898	6848.889
30522.29351	16445.910	3054.898	6849.233
30537.7322	16445.910	3054.898	6848.893
30553.17089	16445.910	3054.898	6849.233
30568.60959	16445.910	3054.898	6849.420
30584.04828	16445.910	3056.670	6849.581
30599.48697	16445.910	3056.670	6849.420
30614.92566	16445.910	3056.670	6849.581
30630.36435	16449.313	3057.720	6849.681
30645.80304	16454.249	3057.720	6849.681
30661.24174	16454.249	3057.720	6849.777
30676.68043	16454.249	3057.720	6849.822
30692.11912	16454.249	3057.720	6849.777
30707.55781	16454.249	3057.720	6849.822
30722.9965	16454.249	3058.310	6849.928
30738.43519	16454.249	3058.310	6850.060
30753.87389	16454.249	3057.720	6850.060
30769.31258	16471.094	3057.720	6850.382
